Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2001 08 30 23 27 38   0       5.53      -0.97      -0.15    -406.45      -8.56      34.76       3.58    102329.61
2001 08 30 23 28 34 236       5.49      -0.78      -0.41    -406.94     -11.16      31.24       3.43    107135.35
2001 08 30 23 29 19 823       5.43      -1.41      -0.51    -408.80     -17.25      33.19       3.38    103641.15
2001 08 30 23 30 21 222       5.43      -1.45      -0.27    -408.62     -19.12      34.05       3.40     98309.21
2001 08 30 23 31 26 111       5.37      -1.60      -0.24    -407.99     -18.94      34.21       3.46     96561.19
2001 08 30 23 32 31 286       5.37      -1.57      -0.26    -407.32     -17.73      36.05       3.45     96846.35
2001 08 30 23 33 31 588       5.32      -1.69      -0.12    -407.28     -17.24      36.23       3.44     97529.07
2001 08 30 23 34 32 393       5.43      -1.41      -0.30    -407.17     -17.05      34.96       3.52     95602.75
2001 08 30 23 35 47 203       5.25      -1.65      -0.56    -405.27     -14.57      36.64       3.55     90402.28
2001 08 30 23 36 50 387       5.31      -1.72      -0.58    -404.86     -14.19      38.65       3.52     89770.45
2001 08 30 23 37 41 703       5.28      -1.68      -0.88    -405.98     -15.38      38.09       3.44     94775.15
2001 08 30 23 39 02  74       5.39      -1.52      -0.74    -403.38     -15.34      38.21       3.46     96481.72
2001 08 30 23 39 41 843       5.35      -1.59      -0.87    -405.96     -15.89      36.07       3.26     95270.14
2001 08 30 23 40 23 968       5.27      -1.78      -1.14    -408.26     -18.85      30.93       3.30     92584.41
2001 08 30 23 41 32 780       5.30      -1.86      -1.16    -407.12     -18.65      33.01       3.18     84370.84
2001 08 30 23 42 30 203       5.37      -1.68      -0.92    -407.46     -18.81      33.17       3.14     82619.22
2001 08 30 23 43 32 145       5.45      -1.51      -0.78    -407.21     -19.48      31.68       3.15     80949.13
2001 08 30 23 44 35 151       5.34      -1.38      -0.57    -406.82     -19.39      32.28       3.17     83139.05
2001 08 30 23 45 38 202       5.28      -1.53      -1.06    -406.43     -19.09      33.47       3.20     86321.49
2001 08 30 23 47 09 372       5.22      -1.41      -0.67    -402.45     -20.16      33.71       3.54     86498.80
2001 08 30 23 48 25 909       5.30      -1.48      -0.88    -400.38     -20.36      33.67       3.71     89246.95
2001 08 30 23 49 22 789       5.23      -1.63      -1.35    -400.77     -21.69      31.51       3.77     85906.00
2001 08 30 23 50 15 152       5.39      -1.40      -0.75    -401.73     -21.08      31.45       3.67     82631.24
2001 08 30 23 51 08 271       5.37      -1.31      -0.85    -402.59     -18.11      33.20       3.49     84262.78
2001 08 30 23 52 03 653       5.46      -1.25      -0.98    -403.18     -18.01      31.31       3.42     81998.55
2001 08 30 23 52 54 448       5.40      -1.26      -0.96    -404.35     -17.21      31.42       3.21     83352.10
2001 08 30 23 54 02 224       5.39      -1.63      -0.54    -403.36     -16.17      32.89       3.31     83641.90
2001 08 30 23 54 49 870       5.44      -1.64      -0.55    -404.93     -17.38      31.29       3.20     84415.33
