Downloaded from SuperMag. SMR is renamed to dst_sm. Added msc column so making SmrHourly can work.
year	month	day	hour	min	sec msc	dst_sm
2024	05	11	19	00	0  0	-169.2
2024	05	11	19	01	0  0	-166.7
2024	05	11	19	02	0  0	-164.1
2024	05	11	19	03	0  0	-163.8
2024	05	11	19	04	0  0	-160.8
2024	05	11	19	05	0  0	-158.4
2024	05	11	19	06	0  0	-157.4
2024	05	11	19	07	0  0	-158.2
2024	05	11	19	08	0  0	-157.7
2024	05	11	19	09	0  0	-159.0
2024	05	11	19	10	0  0	-171.2
2024	05	11	19	11	0  0	-175.8
2024	05	11	19	12	0  0	-170.4
2024	05	11	19	13	0  0	-160.5
2024	05	11	19	14	0  0	-160.7
2024	05	11	19	15	0  0	-159.4
2024	05	11	19	16	0  0	-156.3
2024	05	11	19	17	0  0	-155.2
2024	05	11	19	18	0  0	-151.8
2024	05	11	19	19	0  0	-153.6
2024	05	11	19	20	0  0	-152.3
2024	05	11	19	21	0  0	-139.3
2024	05	11	19	22	0  0	-133.4
2024	05	11	19	23	0  0	-136.1
2024	05	11	19	24	0  0	-134.1
2024	05	11	19	25	0  0	-135.9
2024	05	11	19	26	0  0	-151.3
2024	05	11	19	27	0  0	-160.4
2024	05	11	19	28	0  0	-165.2
2024	05	11	19	29	0  0	-162.2
2024	05	11	19	30	0  0	-150.2
2024	05	11	19	31	0  0	-152.6
2024	05	11	19	32	0  0	-160.7
2024	05	11	19	33	0  0	-171.0
2024	05	11	19	34	0  0	-178.5
2024	05	11	19	35	0  0	-186.5
2024	05	11	19	36	0  0	-198.6
2024	05	11	19	37	0  0	-197.1
2024	05	11	19	38	0  0	-182.4
2024	05	11	19	39	0  0	-169.2
2024	05	11	19	40	0  0	-163.1
2024	05	11	19	41	0  0	-165.9
2024	05	11	19	42	0  0	-156.4
2024	05	11	19	43	0  0	-156.9
2024	05	11	19	44	0  0	-162.8
2024	05	11	19	45	0  0	-167.2
2024	05	11	19	46	0  0	-169.4
2024	05	11	19	47	0  0	-181.0
2024	05	11	19	48	0  0	-183.7
2024	05	11	19	49	0  0	-184.6
2024	05	11	19	50	0  0	-182.7
2024	05	11	19	51	0  0	-183.4
2024	05	11	19	52	0  0	-182.4
2024	05	11	19	53	0  0	-176.7
2024	05	11	19	54	0  0	-175.5
2024	05	11	19	55	0  0	-179.3
2024	05	11	19	56	0  0	-180.8
2024	05	11	19	57	0  0	-182.3
2024	05	11	19	58	0  0	-183.4
2024	05	11	19	59	0  0	-191.4
2024	05	11	20	00	0  0	-193.5
2024	05	11	20	01	0  0	-181.5
2024	05	11	20	02	0  0	-157.3
2024	05	11	20	03	0  0	-156.9
2024	05	11	20	04	0  0	-170.0
2024	05	11	20	05	0  0	-194.5
2024	05	11	20	06	0  0	-214.2
2024	05	11	20	07	0  0	-218.9
2024	05	11	20	08	0  0	-210.8
2024	05	11	20	09	0  0	-203.0
2024	05	11	20	10	0  0	-199.6
2024	05	11	20	11	0  0	-198.5
2024	05	11	20	12	0  0	-196.6
2024	05	11	20	13	0  0	-187.5
2024	05	11	20	14	0  0	-167.0
2024	05	11	20	15	0  0	-146.3
2024	05	11	20	16	0  0	-144.9
2024	05	11	20	17	0  0	-151.2
2024	05	11	20	18	0  0	-155.7
2024	05	11	20	19	0  0	-153.7
2024	05	11	20	20	0  0	-150.5
2024	05	11	20	21	0  0	-150.1
2024	05	11	20	22	0  0	-153.4
2024	05	11	20	23	0  0	-160.8
2024	05	11	20	24	0  0	-161.7
2024	05	11	20	25	0  0	-158.2
2024	05	11	20	26	0  0	-152.6
2024	05	11	20	27	0  0	-148.8
2024	05	11	20	28	0  0	-151.0
2024	05	11	20	29	0  0	-145.0
2024	05	11	20	30	0  0	-142.3
2024	05	11	20	31	0  0	-141.1
2024	05	11	20	32	0  0	-139.2
2024	05	11	20	33	0  0	-143.6
2024	05	11	20	34	0  0	-151.3
2024	05	11	20	35	0  0	-151.8
2024	05	11	20	36	0  0	-152.9
2024	05	11	20	37	0  0	-153.8
2024	05	11	20	38	0  0	-154.9
2024	05	11	20	39	0  0	-156.3
2024	05	11	20	40	0  0	-157.6
2024	05	11	20	41	0  0	-156.5
2024	05	11	20	42	0  0	-154.9
2024	05	11	20	43	0  0	-154.6
2024	05	11	20	44	0  0	-151.9
2024	05	11	20	45	0  0	-148.0
2024	05	11	20	46	0  0	-144.8
2024	05	11	20	47	0  0	-141.1
2024	05	11	20	48	0  0	-134.8
2024	05	11	20	49	0  0	-130.4
2024	05	11	20	50	0  0	-130.2
2024	05	11	20	51	0  0	-131.6
2024	05	11	20	52	0  0	-132.2
2024	05	11	20	53	0  0	-133.3
2024	05	11	20	54	0  0	-135.6
2024	05	11	20	55	0  0	-137.4
2024	05	11	20	56	0  0	-138.6
2024	05	11	20	57	0  0	-142.1
2024	05	11	20	58	0  0	-148.9
2024	05	11	20	59	0  0	-152.2
2024	05	11	21	00	0  0	-150.4
2024	05	11	21	01	0  0	-150.9
2024	05	11	21	02	0  0	-152.6
2024	05	11	21	03	0  0	-152.8
2024	05	11	21	04	0  0	-157.0
2024	05	11	21	05	0  0	-158.9
2024	05	11	21	06	0  0	-153.7
2024	05	11	21	07	0  0	-149.8
2024	05	11	21	08	0  0	-148.3
2024	05	11	21	09	0  0	-144.3
2024	05	11	21	10	0  0	-141.7
2024	05	11	21	11	0  0	-135.8
2024	05	11	21	12	0  0	-131.1
2024	05	11	21	13	0  0	-133.3
2024	05	11	21	14	0  0	-135.8
2024	05	11	21	15	0  0	-143.4
2024	05	11	21	16	0  0	-147.7
2024	05	11	21	17	0  0	-150.7
2024	05	11	21	18	0  0	-150.9
2024	05	11	21	19	0  0	-146.8
2024	05	11	21	20	0  0	-141.3
2024	05	11	21	21	0  0	-139.7
2024	05	11	21	22	0  0	-139.7
2024	05	11	21	23	0  0	-138.7
2024	05	11	21	24	0  0	-139.2
2024	05	11	21	25	0  0	-142.4
2024	05	11	21	26	0  0	-142.0
2024	05	11	21	27	0  0	-140.3
2024	05	11	21	28	0  0	-140.3
2024	05	11	21	29	0  0	-142.2
2024	05	11	21	30	0  0	-140.8
2024	05	11	21	31	0  0	-136.9
2024	05	11	21	32	0  0	-133.9
2024	05	11	21	33	0  0	-133.4
2024	05	11	21	34	0  0	-130.3
2024	05	11	21	35	0  0	-126.6
2024	05	11	21	36	0  0	-122.8
2024	05	11	21	37	0  0	-120.5
2024	05	11	21	38	0  0	-125.2
2024	05	11	21	39	0  0	-130.3
2024	05	11	21	40	0  0	-134.7
2024	05	11	21	41	0  0	-141.2
2024	05	11	21	42	0  0	-146.4
2024	05	11	21	43	0  0	-148.7
2024	05	11	21	44	0  0	-153.5
2024	05	11	21	45	0  0	-154.6
2024	05	11	21	46	0  0	-154.1
2024	05	11	21	47	0  0	-150.6
2024	05	11	21	48	0  0	-148.7
2024	05	11	21	49	0  0	-148.6
2024	05	11	21	50	0  0	-151.7
2024	05	11	21	51	0  0	-153.5
2024	05	11	21	52	0  0	-154.2
2024	05	11	21	53	0  0	-154.1
2024	05	11	21	54	0  0	-152.6
2024	05	11	21	55	0  0	-149.5
2024	05	11	21	56	0  0	-146.4
2024	05	11	21	57	0  0	-143.3
2024	05	11	21	58	0  0	-140.5
2024	05	11	21	59	0  0	-138.6
2024	05	11	22	00	0  0	-136.8
2024	05	11	22	01	0  0	-135.7
2024	05	11	22	02	0  0	-134.9
2024	05	11	22	03	0  0	-134.7
2024	05	11	22	04	0  0	-136.6
2024	05	11	22	05	0  0	-137.8
2024	05	11	22	06	0  0	-131.3
2024	05	11	22	07	0  0	-124.4
2024	05	11	22	08	0  0	-119.6
2024	05	11	22	09	0  0	-120.7
2024	05	11	22	10	0  0	-119.2
2024	05	11	22	11	0  0	-119.1
2024	05	11	22	12	0  0	-117.0
2024	05	11	22	13	0  0	-114.8
2024	05	11	22	14	0  0	-116.2
2024	05	11	22	15	0  0	-119.6
2024	05	11	22	16	0  0	-127.1
2024	05	11	22	17	0  0	-133.5
2024	05	11	22	18	0  0	-134.2
2024	05	11	22	19	0  0	-134.3
2024	05	11	22	20	0  0	-130.4
2024	05	11	22	21	0  0	-128.7
2024	05	11	22	22	0  0	-130.5
2024	05	11	22	23	0  0	-128.8
2024	05	11	22	24	0  0	-129.9
2024	05	11	22	25	0  0	-127.0
2024	05	11	22	26	0  0	-126.7
2024	05	11	22	27	0  0	-126.6
2024	05	11	22	28	0  0	-126.3
2024	05	11	22	29	0  0	-127.3
2024	05	11	22	30	0  0	-124.3
2024	05	11	22	31	0  0	-125.1
2024	05	11	22	32	0  0	-124.7
2024	05	11	22	33	0  0	-123.4
2024	05	11	22	34	0  0	-120.9
2024	05	11	22	35	0  0	-119.0
2024	05	11	22	36	0  0	-116.3
2024	05	11	22	37	0  0	-113.2
2024	05	11	22	38	0  0	-111.1
2024	05	11	22	39	0  0	-115.4
2024	05	11	22	40	0  0	-119.3
2024	05	11	22	41	0  0	-119.3
2024	05	11	22	42	0  0	-118.0
2024	05	11	22	43	0  0	-116.9
2024	05	11	22	44	0  0	-118.3
2024	05	11	22	45	0  0	-123.5
2024	05	11	22	46	0  0	-133.9
2024	05	11	22	47	0  0	-138.3
2024	05	11	22	48	0  0	-136.0
2024	05	11	22	49	0  0	-134.0
2024	05	11	22	50	0  0	-135.8
2024	05	11	22	51	0  0	-133.6
2024	05	11	22	52	0  0	-135.0
2024	05	11	22	53	0  0	-138.6
2024	05	11	22	54	0  0	-140.0
2024	05	11	22	55	0  0	-143.5
2024	05	11	22	56	0  0	-143.1
2024	05	11	22	57	0  0	-141.8
2024	05	11	22	58	0  0	-145.5
2024	05	11	22	59	0  0	-149.9
2024	05	11	23	00	0  0	-151.2
2024	05	11	23	01	0  0	-154.5
2024	05	11	23	02	0  0	-158.2
2024	05	11	23	03	0  0	-156.9
2024	05	11	23	04	0  0	-154.6
2024	05	11	23	05	0  0	-153.5
2024	05	11	23	06	0  0	-152.9
2024	05	11	23	07	0  0	-153.8
2024	05	11	23	08	0  0	-153.4
2024	05	11	23	09	0  0	-151.9
2024	05	11	23	10	0  0	-150.8
2024	05	11	23	11	0  0	-149.5
2024	05	11	23	12	0  0	-148.0
2024	05	11	23	13	0  0	-147.1
2024	05	11	23	14	0  0	-146.1
2024	05	11	23	15	0  0	-146.3
2024	05	11	23	16	0  0	-148.9
2024	05	11	23	17	0  0	-150.2
2024	05	11	23	18	0  0	-150.5
2024	05	11	23	19	0  0	-148.3
2024	05	11	23	20	0  0	-145.4
2024	05	11	23	21	0  0	-143.8
2024	05	11	23	22	0  0	-141.8
2024	05	11	23	23	0  0	-142.4
2024	05	11	23	24	0  0	-144.1
2024	05	11	23	25	0  0	-144.5
2024	05	11	23	26	0  0	-141.2
2024	05	11	23	27	0  0	-137.0
2024	05	11	23	28	0  0	-133.3
2024	05	11	23	29	0  0	-131.5
2024	05	11	23	30	0  0	-132.6
2024	05	11	23	31	0  0	-137.4
2024	05	11	23	32	0  0	-140.3
2024	05	11	23	33	0  0	-139.4
2024	05	11	23	34	0  0	-139.0
2024	05	11	23	35	0  0	-139.1
2024	05	11	23	36	0  0	-138.6
2024	05	11	23	37	0  0	-138.6
2024	05	11	23	38	0  0	-138.4
2024	05	11	23	39	0  0	-138.1
2024	05	11	23	40	0  0	-138.0
2024	05	11	23	41	0  0	-134.1
2024	05	11	23	42	0  0	-133.4
2024	05	11	23	43	0  0	-131.9
2024	05	11	23	44	0  0	-132.2
2024	05	11	23	45	0  0	-132.6
2024	05	11	23	46	0  0	-133.4
2024	05	11	23	47	0  0	-132.7
2024	05	11	23	48	0  0	-133.0
2024	05	11	23	49	0  0	-131.5
2024	05	11	23	50	0  0	-128.3
2024	05	11	23	51	0  0	-127.6
2024	05	11	23	52	0  0	-128.9
2024	05	11	23	53	0  0	-129.0
2024	05	11	23	54	0  0	-130.5
2024	05	11	23	55	0  0	-130.2
2024	05	11	23	56	0  0	-129.4
2024	05	11	23	57	0  0	-130.9
2024	05	11	23	58	0  0	-130.5
2024	05	11	23	59	0  0	-129.3
2024	05	12	00	00	0  0	-128.6
2024	05	12	00	01	0  0	-128.1
2024	05	12	00	02	0  0	-129.3
2024	05	12	00	03	0  0	-129.0
2024	05	12	00	04	0  0	-128.6
2024	05	12	00	05	0  0	-127.4
2024	05	12	00	06	0  0	-127.3
2024	05	12	00	07	0  0	-127.9
2024	05	12	00	08	0  0	-127.2
2024	05	12	00	09	0  0	-127.4
2024	05	12	00	10	0  0	-125.9
2024	05	12	00	11	0  0	-124.4
2024	05	12	00	12	0  0	-123.0
2024	05	12	00	13	0  0	-124.2
2024	05	12	00	14	0  0	-125.5
2024	05	12	00	15	0  0	-125.8
2024	05	12	00	16	0  0	-125.5
2024	05	12	00	17	0  0	-125.5
2024	05	12	00	18	0  0	-125.4
2024	05	12	00	19	0  0	-126.1
2024	05	12	00	20	0  0	-126.3
2024	05	12	00	21	0  0	-127.3
2024	05	12	00	22	0  0	-128.6
2024	05	12	00	23	0  0	-128.6
2024	05	12	00	24	0  0	-128.0
2024	05	12	00	25	0  0	-127.7
2024	05	12	00	26	0  0	-127.3
2024	05	12	00	27	0  0	-126.9
2024	05	12	00	28	0  0	-126.5
2024	05	12	00	29	0  0	-126.0
2024	05	12	00	30	0  0	-126.3
2024	05	12	00	31	0  0	-126.5
2024	05	12	00	32	0  0	-126.3
2024	05	12	00	33	0  0	-127.4
2024	05	12	00	34	0  0	-127.3
2024	05	12	00	35	0  0	-126.7
2024	05	12	00	36	0  0	-124.7
2024	05	12	00	37	0  0	-124.5
2024	05	12	00	38	0  0	-125.6
2024	05	12	00	39	0  0	-124.4
2024	05	12	00	40	0  0	-122.8
2024	05	12	00	41	0  0	-123.3
2024	05	12	00	42	0  0	-124.6
2024	05	12	00	43	0  0	-124.5
2024	05	12	00	44	0  0	-123.0
2024	05	12	00	45	0  0	-121.5
2024	05	12	00	46	0  0	-121.4
2024	05	12	00	47	0  0	-121.6
2024	05	12	00	48	0  0	-121.8
2024	05	12	00	49	0  0	-121.9
2024	05	12	00	50	0  0	-120.7
2024	05	12	00	51	0  0	-118.2
2024	05	12	00	52	0  0	-115.5
2024	05	12	00	53	0  0	-115.0
2024	05	12	00	54	0  0	-116.1
2024	05	12	00	55	0  0	-118.5
2024	05	12	00	56	0  0	-120.2
2024	05	12	00	57	0  0	-119.7
2024	05	12	00	58	0  0	-118.2
2024	05	12	00	59	0  0	-116.7
2024	05	12	01	00	0  0	-119.0
2024	05	12	01	01	0  0	-119.0
2024	05	12	01	02	0  0	-119.9
2024	05	12	01	03	0  0	-119.0
2024	05	12	01	04	0  0	-117.9
2024	05	12	01	05	0  0	-117.6
2024	05	12	01	06	0  0	-121.4
2024	05	12	01	07	0  0	-121.1
2024	05	12	01	08	0  0	-118.3
2024	05	12	01	09	0  0	-117.3
2024	05	12	01	10	0  0	-117.6
2024	05	12	01	11	0  0	-117.4
2024	05	12	01	12	0  0	-117.4
2024	05	12	01	13	0  0	-115.5
2024	05	12	01	14	0  0	-114.5
2024	05	12	01	15	0  0	-116.1
2024	05	12	01	16	0  0	-112.9
2024	05	12	01	17	0  0	-111.0
2024	05	12	01	18	0  0	-110.9
2024	05	12	01	19	0  0	-110.1
2024	05	12	01	20	0  0	-110.5
2024	05	12	01	21	0  0	-111.7
2024	05	12	01	22	0  0	-111.9
2024	05	12	01	23	0  0	-109.7
2024	05	12	01	24	0  0	-108.9
2024	05	12	01	25	0  0	-109.4
2024	05	12	01	26	0  0	-109.9
2024	05	12	01	27	0  0	-110.9
2024	05	12	01	28	0  0	-106.5
2024	05	12	01	29	0  0	-101.9
2024	05	12	01	30	0  0	-96.8
2024	05	12	01	31	0  0	-93.9
2024	05	12	01	32	0  0	-94.0
2024	05	12	01	33	0  0	-96.5
2024	05	12	01	34	0  0	-97.6
2024	05	12	01	35	0  0	-97.6
2024	05	12	01	36	0  0	-95.7
2024	05	12	01	37	0  0	-95.8
2024	05	12	01	38	0  0	-93.2
2024	05	12	01	39	0  0	-94.3
2024	05	12	01	40	0  0	-95.7
2024	05	12	01	41	0  0	-96.3
2024	05	12	01	42	0  0	-98.7
2024	05	12	01	43	0  0	-99.4
2024	05	12	01	44	0  0	-99.7
2024	05	12	01	45	0  0	-101.0
2024	05	12	01	46	0  0	-107.0
2024	05	12	01	47	0  0	-106.5
2024	05	12	01	48	0  0	-104.8
2024	05	12	01	49	0  0	-106.5
2024	05	12	01	50	0  0	-104.3
2024	05	12	01	51	0  0	-102.9
2024	05	12	01	52	0  0	-105.1
2024	05	12	01	53	0  0	-108.6
2024	05	12	01	54	0  0	-108.7
2024	05	12	01	55	0  0	-109.3
2024	05	12	01	56	0  0	-103.9
2024	05	12	01	57	0  0	-97.2
2024	05	12	01	58	0  0	-95.1
2024	05	12	01	59	0  0	-92.5
2024	05	12	02	00	0  0	-89.7
2024	05	12	02	01	0  0	-97.5
2024	05	12	02	02	0  0	-100.3
2024	05	12	02	03	0  0	-98.2
2024	05	12	02	04	0  0	-99.0
2024	05	12	02	05	0  0	-100.2
2024	05	12	02	06	0  0	-101.4
2024	05	12	02	07	0  0	-99.6
2024	05	12	02	08	0  0	-100.2
2024	05	12	02	09	0  0	-100.6
2024	05	12	02	10	0  0	-99.2
2024	05	12	02	11	0  0	-100.3
2024	05	12	02	12	0  0	-98.6
2024	05	12	02	13	0  0	-97.4
2024	05	12	02	14	0  0	-96.6
2024	05	12	02	15	0  0	-95.5
2024	05	12	02	16	0  0	-102.0
2024	05	12	02	17	0  0	-108.2
2024	05	12	02	18	0  0	-109.4
2024	05	12	02	19	0  0	-109.5
2024	05	12	02	20	0  0	-117.8
2024	05	12	02	21	0  0	-106.2
2024	05	12	02	22	0  0	-99.8
2024	05	12	02	23	0  0	-105.4
2024	05	12	02	24	0  0	-108.6
2024	05	12	02	25	0  0	-107.6
2024	05	12	02	26	0  0	-107.0
2024	05	12	02	27	0  0	-107.1
2024	05	12	02	28	0  0	-107.8
2024	05	12	02	29	0  0	-105.5
2024	05	12	02	30	0  0	-107.1
2024	05	12	02	31	0  0	-109.1
2024	05	12	02	32	0  0	-110.3
2024	05	12	02	33	0  0	-109.9
2024	05	12	02	34	0  0	-104.9
2024	05	12	02	35	0  0	-103.9
2024	05	12	02	36	0  0	-108.7
2024	05	12	02	37	0  0	-109.2
2024	05	12	02	38	0  0	-103.6
2024	05	12	02	39	0  0	-102.8
2024	05	12	02	40	0  0	-103.5
2024	05	12	02	41	0  0	-102.0
2024	05	12	02	42	0  0	-98.8
2024	05	12	02	43	0  0	-92.4
2024	05	12	02	44	0  0	-89.1
2024	05	12	02	45	0  0	-91.9
2024	05	12	02	46	0  0	-94.9
2024	05	12	02	47	0  0	-94.7
2024	05	12	02	48	0  0	-94.1
2024	05	12	02	49	0  0	-95.3
2024	05	12	02	50	0  0	-95.2
2024	05	12	02	51	0  0	-90.0
2024	05	12	02	52	0  0	-75.7
2024	05	12	02	53	0  0	-81.1
2024	05	12	02	54	0  0	-85.1
2024	05	12	02	55	0  0	-78.9
2024	05	12	02	56	0  0	-80.3
2024	05	12	02	57	0  0	-81.1
2024	05	12	02	58	0  0	-99.7
2024	05	12	02	59	0  0	-117.5
2024	05	12	03	00	0  0	-128.2
2024	05	12	03	01	0  0	-131.4
2024	05	12	03	02	0  0	-126.9
2024	05	12	03	03	0  0	-129.5
2024	05	12	03	04	0  0	-127.0
2024	05	12	03	05	0  0	-121.9
2024	05	12	03	06	0  0	-120.2
2024	05	12	03	07	0  0	-117.2
2024	05	12	03	08	0  0	-115.7
2024	05	12	03	09	0  0	-115.9
2024	05	12	03	10	0  0	-113.5
2024	05	12	03	11	0  0	-112.6
2024	05	12	03	12	0  0	-114.1
2024	05	12	03	13	0  0	-116.9
2024	05	12	03	14	0  0	-118.5
2024	05	12	03	15	0  0	-118.0
2024	05	12	03	16	0  0	-117.3
2024	05	12	03	17	0  0	-117.6
2024	05	12	03	18	0  0	-117.4
2024	05	12	03	19	0  0	-116.8
2024	05	12	03	20	0  0	-116.4
2024	05	12	03	21	0  0	-113.9
2024	05	12	03	22	0  0	-111.5
2024	05	12	03	23	0  0	-111.2
2024	05	12	03	24	0  0	-109.0
2024	05	12	03	25	0  0	-107.8
2024	05	12	03	26	0  0	-106.6
2024	05	12	03	27	0  0	-105.2
2024	05	12	03	28	0  0	-103.6
2024	05	12	03	29	0  0	-100.9
2024	05	12	03	30	0  0	-99.0
2024	05	12	03	31	0  0	-98.1
2024	05	12	03	32	0  0	-97.6
2024	05	12	03	33	0  0	-93.8
2024	05	12	03	34	0  0	-96.1
2024	05	12	03	35	0  0	-95.9
2024	05	12	03	36	0  0	-97.3
2024	05	12	03	37	0  0	-96.1
2024	05	12	03	38	0  0	-98.9
2024	05	12	03	39	0  0	-99.6
2024	05	12	03	40	0  0	-90.9
2024	05	12	03	41	0  0	-83.8
2024	05	12	03	42	0  0	-81.8
2024	05	12	03	43	0  0	-89.7
2024	05	12	03	44	0  0	-92.4
2024	05	12	03	45	0  0	-87.3
2024	05	12	03	46	0  0	-90.2
2024	05	12	03	47	0  0	-92.7
2024	05	12	03	48	0  0	-92.3
2024	05	12	03	49	0  0	-94.7
2024	05	12	03	50	0  0	-93.7
2024	05	12	03	51	0  0	-91.7
2024	05	12	03	52	0  0	-90.3
2024	05	12	03	53	0  0	-88.8
2024	05	12	03	54	0  0	-85.8
2024	05	12	03	55	0  0	-85.8
2024	05	12	03	56	0  0	-85.3
2024	05	12	03	57	0  0	-80.6
2024	05	12	03	58	0  0	-79.9
2024	05	12	03	59	0  0	-77.7
2024	05	12	04	00	0  0	-80.6
2024	05	12	04	01	0  0	-80.3
2024	05	12	04	02	0  0	-73.5
2024	05	12	04	03	0  0	-75.5
2024	05	12	04	04	0  0	-73.8
2024	05	12	04	05	0  0	-68.7
2024	05	12	04	06	0  0	-75.3
2024	05	12	04	07	0  0	-78.8
2024	05	12	04	08	0  0	-80.1
2024	05	12	04	09	0  0	-81.0
2024	05	12	04	10	0  0	-85.0
2024	05	12	04	11	0  0	-83.6
2024	05	12	04	12	0  0	-93.8
2024	05	12	04	13	0  0	-96.5
2024	05	12	04	14	0  0	-99.2
2024	05	12	04	15	0  0	-102.8
2024	05	12	04	16	0  0	-95.4
2024	05	12	04	17	0  0	-104.8
2024	05	12	04	18	0  0	-101.0
2024	05	12	04	19	0  0	-107.6
2024	05	12	04	20	0  0	-111.0
2024	05	12	04	21	0  0	-106.2
2024	05	12	04	22	0  0	-112.5
2024	05	12	04	23	0  0	-120.0
2024	05	12	04	24	0  0	-116.1
2024	05	12	04	25	0  0	-117.8
2024	05	12	04	26	0  0	-118.5
2024	05	12	04	27	0  0	-119.0
2024	05	12	04	28	0  0	-120.1
2024	05	12	04	29	0  0	-120.1
2024	05	12	04	30	0  0	-121.9
2024	05	12	04	31	0  0	-124.0
2024	05	12	04	32	0  0	-121.8
2024	05	12	04	33	0  0	-122.3
2024	05	12	04	34	0  0	-122.1
2024	05	12	04	35	0  0	-122.4
2024	05	12	04	36	0  0	-118.8
2024	05	12	04	37	0  0	-120.7
2024	05	12	04	38	0  0	-120.9
2024	05	12	04	39	0  0	-117.8
2024	05	12	04	40	0  0	-116.0
2024	05	12	04	41	0  0	-116.1
2024	05	12	04	42	0  0	-113.5
2024	05	12	04	43	0  0	-111.7
2024	05	12	04	44	0  0	-114.5
2024	05	12	04	45	0  0	-112.7
2024	05	12	04	46	0  0	-110.0
2024	05	12	04	47	0  0	-111.6
2024	05	12	04	48	0  0	-113.0
2024	05	12	04	49	0  0	-113.5
2024	05	12	04	50	0  0	-110.2
2024	05	12	04	51	0  0	-111.0
2024	05	12	04	52	0  0	-111.5
2024	05	12	04	53	0  0	-116.4
2024	05	12	04	54	0  0	-122.4
2024	05	12	04	55	0  0	-123.9
2024	05	12	04	56	0  0	-121.2
2024	05	12	04	57	0  0	-117.9
2024	05	12	04	58	0  0	-117.3
2024	05	12	04	59	0  0	-118.3
2024	05	12	05	00	0  0	-120.2
2024	05	12	05	01	0  0	-122.7
2024	05	12	05	02	0  0	-122.9
2024	05	12	05	03	0  0	-121.9
2024	05	12	05	04	0  0	-122.5
2024	05	12	05	05	0  0	-122.8
2024	05	12	05	06	0  0	-122.0
2024	05	12	05	07	0  0	-119.7
2024	05	12	05	08	0  0	-118.0
2024	05	12	05	09	0  0	-116.8
2024	05	12	05	10	0  0	-119.4
2024	05	12	05	11	0  0	-121.4
2024	05	12	05	12	0  0	-120.7
2024	05	12	05	13	0  0	-119.9
2024	05	12	05	14	0  0	-119.3
2024	05	12	05	15	0  0	-119.1
2024	05	12	05	16	0  0	-119.0
2024	05	12	05	17	0  0	-118.9
2024	05	12	05	18	0  0	-118.2
2024	05	12	05	19	0  0	-117.2
2024	05	12	05	20	0  0	-117.3
2024	05	12	05	21	0  0	-119.1
2024	05	12	05	22	0  0	-118.9
2024	05	12	05	23	0  0	-118.2
2024	05	12	05	24	0  0	-117.9
2024	05	12	05	25	0  0	-118.0
2024	05	12	05	26	0  0	-118.3
2024	05	12	05	27	0  0	-117.9
2024	05	12	05	28	0  0	-116.7
2024	05	12	05	29	0  0	-115.6
2024	05	12	05	30	0  0	-115.7
2024	05	12	05	31	0  0	-115.7
2024	05	12	05	32	0  0	-116.0
2024	05	12	05	33	0  0	-115.8
2024	05	12	05	34	0  0	-116.3
2024	05	12	05	35	0  0	-117.2
2024	05	12	05	36	0  0	-117.9
2024	05	12	05	37	0  0	-117.2
2024	05	12	05	38	0  0	-116.3
2024	05	12	05	39	0  0	-115.3
2024	05	12	05	40	0  0	-114.4
2024	05	12	05	41	0  0	-113.4
2024	05	12	05	42	0  0	-112.7
2024	05	12	05	43	0  0	-111.4
2024	05	12	05	44	0  0	-111.1
2024	05	12	05	45	0  0	-111.1
2024	05	12	05	46	0  0	-110.5
2024	05	12	05	47	0  0	-109.6
2024	05	12	05	48	0  0	-109.0
2024	05	12	05	49	0  0	-108.6
2024	05	12	05	50	0  0	-108.1
2024	05	12	05	51	0  0	-106.7
2024	05	12	05	52	0  0	-106.7
2024	05	12	05	53	0  0	-107.4
2024	05	12	05	54	0  0	-108.4
2024	05	12	05	55	0  0	-108.9
2024	05	12	05	56	0  0	-108.4
2024	05	12	05	57	0  0	-108.3
2024	05	12	05	58	0  0	-107.9
2024	05	12	05	59	0  0	-107.7
2024	05	12	06	00	0  0	-108.5
2024	05	12	06	01	0  0	-108.5
2024	05	12	06	02	0  0	-107.3
2024	05	12	06	03	0  0	-106.3
2024	05	12	06	04	0  0	-105.6
2024	05	12	06	05	0  0	-104.9
2024	05	12	06	06	0  0	-104.2
2024	05	12	06	07	0  0	-103.6
2024	05	12	06	08	0  0	-103.5
2024	05	12	06	09	0  0	-103.7
2024	05	12	06	10	0  0	-103.2
2024	05	12	06	11	0  0	-103.1
2024	05	12	06	12	0  0	-103.0
2024	05	12	06	13	0  0	-102.7
2024	05	12	06	14	0  0	-102.9
2024	05	12	06	15	0  0	-102.4
2024	05	12	06	16	0  0	-102.3
2024	05	12	06	17	0  0	-102.2
2024	05	12	06	18	0  0	-102.3
2024	05	12	06	19	0  0	-102.3
2024	05	12	06	20	0  0	-102.4
2024	05	12	06	21	0  0	-102.3
2024	05	12	06	22	0  0	-102.8
2024	05	12	06	23	0  0	-102.5
2024	05	12	06	24	0  0	-102.4
2024	05	12	06	25	0  0	-102.2
2024	05	12	06	26	0  0	-101.8
2024	05	12	06	27	0  0	-101.5
2024	05	12	06	28	0  0	-101.3
2024	05	12	06	29	0  0	-101.8
2024	05	12	06	30	0  0	-102.2
2024	05	12	06	31	0  0	-102.1
2024	05	12	06	32	0  0	-101.8
2024	05	12	06	33	0  0	-101.6
2024	05	12	06	34	0  0	-101.9
2024	05	12	06	35	0  0	-101.6
