Downloaded from SuperMag. SMR is renamed to dst_sm. All indexes are in nT.
year	month	day	hour	min	sec	SME	SML	SMU	dst_sm
2024	05	12	06	06	00	607	-430	178	-104.2
2024	05	12	06	07	00	652	-477	175	-103.6
2024	05	12	06	08	00	680	-503	178	-103.5
2024	05	12	06	09	00	710	-515	195	-103.7
2024	05	12	06	10	00	700	-505	195	-103.2
2024	05	12	06	11	00	702	-508	195	-103.1
2024	05	12	06	12	00	679	-489	190	-103.0
2024	05	12	06	13	00	651	-468	183	-102.7
2024	05	12	06	14	00	644	-456	188	-102.9
2024	05	12	06	15	00	667	-469	198	-102.4
2024	05	12	06	16	00	675	-474	201	-102.3
2024	05	12	06	17	00	681	-479	202	-102.2
2024	05	12	06	18	00	670	-476	194	-102.3
2024	05	12	06	19	00	654	-467	188	-102.3
2024	05	12	06	20	00	607	-421	186	-102.4
2024	05	12	06	21	00	604	-424	180	-102.3
2024	05	12	06	22	00	612	-431	182	-102.8
2024	05	12	06	23	00	596	-421	175	-102.5
2024	05	12	06	24	00	588	-411	177	-102.4
2024	05	12	06	25	00	564	-389	175	-102.2
2024	05	12	06	26	00	547	-366	181	-101.8
2024	05	12	06	27	00	515	-335	180	-101.5
2024	05	12	06	28	00	517	-331	185	-101.3
2024	05	12	06	29	00	550	-366	184	-101.8
2024	05	12	06	30	00	589	-389	200	-102.2
2024	05	12	06	31	00	622	-412	210	-102.1
2024	05	12	06	32	00	617	-399	218	-101.8
2024	05	12	06	33	00	576	-377	198	-101.6
2024	05	12	06	34	00	556	-367	189	-101.9
2024	05	12	06	35	00	565	-356	209	-101.6
2024	05	12	06	36	00	570	-355	215	-101.3
2024	05	12	06	37	00	600	-384	216	-101.5
2024	05	12	06	38	00	590	-383	207	-102.0
2024	05	12	06	39	00	617	-417	200	-101.9
2024	05	12	06	40	00	610	-419	191	-101.9
2024	05	12	06	41	00	595	-417	178	-102.4
2024	05	12	06	42	00	576	-398	178	-102.8
2024	05	12	06	43	00	572	-390	182	-102.8
2024	05	12	06	44	00	560	-376	185	-102.3
2024	05	12	06	45	00	549	-368	181	-102.8
2024	05	12	06	46	00	523	-346	177	-103.9
2024	05	12	06	47	00	498	-328	170	-103.7
2024	05	12	06	48	00	458	-309	149	-103.4
2024	05	12	06	49	00	434	-285	148	-103.5
2024	05	12	06	50	00	437	-278	159	-102.8
2024	05	12	06	51	00	444	-275	169	-102.2
2024	05	12	06	52	00	429	-270	158	-101.8
2024	05	12	06	53	00	408	-257	151	-102.2
2024	05	12	06	54	00	394	-247	147	-102.3
2024	05	12	06	55	00	384	-239	145	-101.6
2024	05	12	06	56	00	359	-236	123	-101.5
2024	05	12	06	57	00	354	-229	125	-101.5
2024	05	12	06	58	00	351	-227	124	-102.3
2024	05	12	06	59	00	352	-234	119	-101.8
2024	05	12	07	00	00	362	-244	118	-102.2
2024	05	12	07	01	00	357	-250	107	-103.2
2024	05	12	07	02	00	372	-262	110	-103.5
2024	05	12	07	03	00	367	-260	106	-102.9
2024	05	12	07	04	00	373	-259	114	-101.5
2024	05	12	07	05	00	362	-254	108	-100.8
2024	05	12	07	06	00	343	-243	100	-101.3
2024	05	12	07	07	00	338	-240	98	-101.7
2024	05	12	07	08	00	337	-249	88	-101.7
2024	05	12	07	09	00	331	-247	84	-101.8
2024	05	12	07	10	00	333	-249	84	-101.6
2024	05	12	07	11	00	355	-253	101	-102.1
2024	05	12	07	12	00	379	-262	117	-102.0
2024	05	12	07	13	00	377	-269	108	-101.1
2024	05	12	07	14	00	365	-274	91	-101.2
2024	05	12	07	15	00	364	-272	92	-102.0
2024	05	12	07	16	00	349	-261	89	-102.5
2024	05	12	07	17	00	342	-265	77	-103.4
2024	05	12	07	18	00	341	-253	88	-103.0
2024	05	12	07	19	00	371	-262	109	-102.9
2024	05	12	07	20	00	389	-275	114	-101.9
2024	05	12	07	21	00	381	-279	102	-101.0
2024	05	12	07	22	00	403	-289	114	-100.0
2024	05	12	07	23	00	411	-295	116	-100.1
2024	05	12	07	24	00	401	-277	124	-101.6
2024	05	12	07	25	00	394	-278	117	-103.2
2024	05	12	07	26	00	381	-282	99	-103.7
2024	05	12	07	27	00	383	-299	83	-103.9
2024	05	12	07	28	00	383	-293	91	-104.0
2024	05	12	07	29	00	388	-287	101	-103.5
2024	05	12	07	30	00	387	-270	117	-103.3
2024	05	12	07	31	00	392	-266	126	-103.9
2024	05	12	07	32	00	399	-269	130	-104.0
2024	05	12	07	33	00	375	-271	104	-104.3
2024	05	12	07	34	00	348	-263	85	-104.0
2024	05	12	07	35	00	348	-263	85	-103.8
2024	05	12	07	36	00	371	-279	93	-104.6
2024	05	12	07	37	00	409	-293	116	-105.0
2024	05	12	07	38	00	408	-284	124	-105.0
2024	05	12	07	39	00	382	-265	118	-104.8
2024	05	12	07	40	00	372	-264	108	-105.3
2024	05	12	07	41	00	348	-247	102	-105.6
2024	05	12	07	42	00	355	-263	92	-105.6
2024	05	12	07	43	00	339	-253	85	-106.0
2024	05	12	07	44	00	319	-244	75	-107.1
2024	05	12	07	45	00	322	-255	67	-107.3
2024	05	12	07	46	00	318	-251	66	-107.5
2024	05	12	07	47	00	311	-239	72	-107.2
2024	05	12	07	48	00	328	-252	76	-107.1
2024	05	12	07	49	00	347	-279	67	-107.6
2024	05	12	07	50	00	377	-305	72	-109.0
2024	05	12	07	51	00	387	-300	86	-110.0
2024	05	12	07	52	00	392	-304	88	-110.3
2024	05	12	07	53	00	382	-301	81	-111.3
2024	05	12	07	54	00	416	-324	93	-111.3
2024	05	12	07	55	00	423	-319	104	-110.3
2024	05	12	07	56	00	432	-323	108	-109.1
2024	05	12	07	57	00	433	-338	95	-107.6
2024	05	12	07	58	00	425	-342	83	-107.2
2024	05	12	07	59	00	398	-333	65	-107.7
2024	05	12	08	00	00	404	-343	60	-107.9
2024	05	12	08	01	00	406	-348	58	-106.9
2024	05	12	08	02	00	392	-352	40	-107.1
2024	05	12	08	03	00	379	-342	37	-107.2
2024	05	12	08	04	00	380	-337	43	-107.5
2024	05	12	08	05	00	383	-330	53	-107.5
2024	05	12	08	06	00	373	-321	52	-109.3
2024	05	12	08	07	00	341	-302	38	-108.6
2024	05	12	08	08	00	345	-303	42	-108.8
2024	05	12	08	09	00	351	-300	51	-108.9
2024	05	12	08	10	00	367	-303	64	-109.3
2024	05	12	08	11	00	355	-284	71	-109.3
2024	05	12	08	12	00	336	-270	65	-108.9
2024	05	12	08	13	00	313	-268	44	-108.1
2024	05	12	08	14	00	324	-293	31	-108.0
2024	05	12	08	15	00	435	-399	37	-108.7
2024	05	12	08	16	00	427	-404	23	-110.1
2024	05	12	08	17	00	410	-382	29	-111.3
2024	05	12	08	18	00	399	-337	62	-112.0
2024	05	12	08	19	00	420	-341	79	-112.0
2024	05	12	08	20	00	430	-326	104	-111.0
2024	05	12	08	21	00	520	-413	107	-109.7
2024	05	12	08	22	00	504	-417	87	-108.9
2024	05	12	08	23	00	455	-386	69	-109.2
2024	05	12	08	24	00	401	-342	60	-109.9
2024	05	12	08	25	00	389	-334	54	-110.0
2024	05	12	08	26	00	365	-334	31	-109.7
2024	05	12	08	27	00	374	-336	37	-108.8
2024	05	12	08	28	00	387	-338	48	-107.7
2024	05	12	08	29	00	408	-340	68	-107.1
2024	05	12	08	30	00	426	-350	76	-107.2
2024	05	12	08	31	00	407	-337	70	-107.3
2024	05	12	08	32	00	383	-317	66	-107.9
2024	05	12	08	33	00	384	-308	77	-107.7
2024	05	12	08	34	00	390	-304	87	-106.8
2024	05	12	08	35	00	383	-298	85	-106.8
2024	05	12	08	36	00	370	-284	86	-106.4
2024	05	12	08	37	00	350	-285	65	-105.9
2024	05	12	08	38	00	328	-285	43	-106.3
2024	05	12	08	39	00	303	-279	24	-107.0
2024	05	12	08	40	00	285	-272	13	-108.1
2024	05	12	08	41	00	274	-260	13	-108.1
2024	05	12	08	42	00	276	-253	23	-108.1
2024	05	12	08	43	00	291	-250	40	-108.3
2024	05	12	08	44	00	363	-310	53	-108.1
2024	05	12	08	45	00	417	-381	37	-108.2
2024	05	12	08	46	00	478	-425	52	-108.1
2024	05	12	08	47	00	508	-460	48	-107.2
2024	05	12	08	48	00	513	-462	51	-106.6
2024	05	12	08	49	00	552	-488	64	-105.3
2024	05	12	08	50	00	645	-573	72	-104.9
2024	05	12	08	51	00	656	-592	64	-106.1
2024	05	12	08	52	00	564	-516	49	-108.2
2024	05	12	08	53	00	626	-566	60	-110.0
2024	05	12	08	54	00	644	-544	100	-111.9
2024	05	12	08	55	00	578	-456	122	-112.0
2024	05	12	08	56	00	521	-398	122	-110.1
2024	05	12	08	57	00	441	-314	127	-107.1
2024	05	12	08	58	00	448	-304	144	-105.1
2024	05	12	08	59	00	480	-314	166	-104.2
2024	05	12	09	00	00	530	-355	176	-105.3
2024	05	12	09	01	00	530	-360	171	-106.7
2024	05	12	09	02	00	514	-347	166	-107.1
2024	05	12	09	03	00	471	-315	157	-107.0
2024	05	12	09	04	00	418	-300	118	-106.3
2024	05	12	09	05	00	390	-280	110	-105.2
2024	05	12	09	06	00	381	-265	116	-104.9
2024	05	12	09	07	00	387	-266	122	-105.4
2024	05	12	09	08	00	392	-267	124	-105.7
2024	05	12	09	09	00	413	-268	145	-105.9
2024	05	12	09	10	00	402	-256	146	-105.3
2024	05	12	09	11	00	407	-255	152	-104.0
2024	05	12	09	12	00	385	-254	130	-103.3
2024	05	12	09	13	00	379	-243	136	-103.3
2024	05	12	09	14	00	422	-274	148	-103.3
2024	05	12	09	15	00	397	-271	126	-102.9
2024	05	12	09	16	00	438	-308	131	-100.9
2024	05	12	09	17	00	492	-348	144	-94.6
2024	05	12	09	18	00	413	-279	134	-84.2
2024	05	12	09	19	00	483	-296	187	-74.1
2024	05	12	09	20	00	795	-461	333	-66.5
2024	05	12	09	21	00	795	-520	276	-69.4
2024	05	12	09	22	00	761	-575	186	-79.0
2024	05	12	09	23	00	786	-674	113	-87.7
2024	05	12	09	24	00	779	-675	104	-90.2
2024	05	12	09	25	00	739	-624	116	-89.7
2024	05	12	09	26	00	783	-664	119	-88.2
2024	05	12	09	27	00	634	-525	109	-88.1
2024	05	12	09	28	00	579	-451	128	-89.1
2024	05	12	09	29	00	577	-463	113	-90.9
2024	05	12	09	30	00	562	-449	113	-91.8
2024	05	12	09	31	00	546	-439	107	-91.5
2024	05	12	09	32	00	542	-442	100	-91.1
2024	05	12	09	33	00	508	-416	92	-91.9
2024	05	12	09	34	00	498	-417	81	-91.6
2024	05	12	09	35	00	467	-399	68	-90.0
2024	05	12	09	36	00	687	-610	77	-89.5
2024	05	12	09	37	00	538	-478	61	-90.7
2024	05	12	09	38	00	452	-413	39	-92.7
2024	05	12	09	39	00	491	-454	38	-93.1
2024	05	12	09	40	00	485	-443	42	-92.0
2024	05	12	09	41	00	468	-422	46	-91.5
2024	05	12	09	42	00	432	-387	45	-91.7
2024	05	12	09	43	00	397	-359	38	-92.5
2024	05	12	09	44	00	477	-441	35	-92.1
2024	05	12	09	45	00	498	-461	37	-92.2
2024	05	12	09	46	00	473	-425	48	-92.9
2024	05	12	09	47	00	481	-428	53	-93.9
2024	05	12	09	48	00	491	-444	47	-93.8
2024	05	12	09	49	00	472	-438	35	-93.1
2024	05	12	09	50	00	460	-437	23	-92.5
2024	05	12	09	51	00	419	-404	15	-92.5
2024	05	12	09	52	00	409	-405	5	-92.6
2024	05	12	09	53	00	405	-402	3	-93.8
2024	05	12	09	54	00	428	-416	12	-94.5
2024	05	12	09	55	00	450	-425	25	-94.1
2024	05	12	09	56	00	455	-427	28	-92.4
2024	05	12	09	57	00	419	-401	18	-89.8
2024	05	12	09	58	00	399	-362	37	-87.0
2024	05	12	09	59	00	400	-363	37	-84.9
2024	05	12	10	00	00	432	-374	58	-84.4
2024	05	12	10	01	00	436	-380	56	-85.0
2024	05	12	10	02	00	426	-385	41	-84.8
2024	05	12	10	03	00	396	-355	41	-84.6
2024	05	12	10	04	00	392	-347	45	-83.6
2024	05	12	10	05	00	408	-350	58	-82.6
2024	05	12	10	06	00	397	-346	52	-81.8
2024	05	12	10	07	00	376	-332	44	-81.9
2024	05	12	10	08	00	366	-328	38	-82.1
2024	05	12	10	09	00	366	-321	45	-81.9
2024	05	12	10	10	00	361	-310	51	-82.9
2024	05	12	10	11	00	371	-303	68	-82.5
2024	05	12	10	12	00	367	-287	80	-82.3
2024	05	12	10	13	00	348	-269	78	-83.0
2024	05	12	10	14	00	321	-244	77	-83.6
2024	05	12	10	15	00	312	-222	90	-83.6
2024	05	12	10	16	00	288	-216	72	-83.4
2024	05	12	10	17	00	249	-203	46	-82.8
2024	05	12	10	18	00	218	-187	31	-82.6
2024	05	12	10	19	00	215	-179	36	-82.9
2024	05	12	10	20	00	224	-177	47	-82.7
2024	05	12	10	21	00	239	-180	59	-82.1
2024	05	12	10	22	00	221	-184	37	-82.4
2024	05	12	10	23	00	210	-176	34	-84.6
2024	05	12	10	24	00	217	-167	50	-86.5
2024	05	12	10	25	00	224	-161	63	-87.6
2024	05	12	10	26	00	244	-156	88	-88.4
2024	05	12	10	27	00	253	-148	105	-88.6
2024	05	12	10	28	00	240	-115	126	-87.7
2024	05	12	10	29	00	280	-138	142	-86.5
2024	05	12	10	30	00	305	-157	147	-85.7
2024	05	12	10	31	00	299	-142	157	-84.5
2024	05	12	10	32	00	273	-124	149	-83.5
2024	05	12	10	33	00	268	-131	137	-81.9
2024	05	12	10	34	00	280	-150	131	-79.7
2024	05	12	10	35	00	292	-166	126	-77.7
2024	05	12	10	36	00	272	-157	115	-77.8
2024	05	12	10	37	00	234	-136	98	-80.7
2024	05	12	10	38	00	227	-138	89	-83.5
2024	05	12	10	39	00	233	-162	71	-84.6
2024	05	12	10	40	00	235	-175	59	-84.4
2024	05	12	10	41	00	223	-171	53	-84.7
2024	05	12	10	42	00	226	-162	64	-87.0
2024	05	12	10	43	00	226	-135	91	-89.3
2024	05	12	10	44	00	217	-125	91	-91.2
2024	05	12	10	45	00	177	-113	64	-90.5
2024	05	12	10	46	00	157	-102	55	-90.6
2024	05	12	10	47	00	155	-103	52	-91.2
2024	05	12	10	48	00	164	-101	64	-93.2
2024	05	12	10	49	00	178	-108	70	-94.9
2024	05	12	10	50	00	193	-112	81	-95.5
2024	05	12	10	51	00	204	-104	100	-95.7
2024	05	12	10	52	00	211	-106	106	-96.6
2024	05	12	10	53	00	205	-104	101	-97.1
2024	05	12	10	54	00	188	-100	88	-97.1
2024	05	12	10	55	00	183	-98	85	-96.6
2024	05	12	10	56	00	171	-95	76	-95.5
2024	05	12	10	57	00	170	-93	77	-94.2
2024	05	12	10	58	00	197	-108	89	-92.9
2024	05	12	10	59	00	206	-109	96	-92.3
2024	05	12	11	00	00	194	-96	98	-92.7
2024	05	12	11	01	00	189	-93	96	-93.8
2024	05	12	11	02	00	184	-96	88	-94.4
2024	05	12	11	03	00	179	-96	82	-94.6
2024	05	12	11	04	00	173	-96	78	-94.5
2024	05	12	11	05	00	182	-94	88	-94.3
2024	05	12	11	06	00	183	-95	87	-94.0
2024	05	12	11	07	00	176	-95	80	-93.4
2024	05	12	11	08	00	171	-94	77	-92.7
2024	05	12	11	09	00	159	-92	67	-92.2
2024	05	12	11	10	00	155	-90	64	-91.5
2024	05	12	11	11	00	149	-88	60	-90.8
2024	05	12	11	12	00	140	-87	52	-90.1
2024	05	12	11	13	00	133	-86	47	-89.6
2024	05	12	11	14	00	126	-86	39	-89.4
2024	05	12	11	15	00	128	-86	42	-89.2
2024	05	12	11	16	00	129	-86	43	-89.1
2024	05	12	11	17	00	129	-86	43	-88.7
2024	05	12	11	18	00	127	-85	42	-88.4
2024	05	12	11	19	00	117	-84	34	-87.8
2024	05	12	11	20	00	110	-82	28	-86.8
2024	05	12	11	21	00	116	-83	33	-85.3
2024	05	12	11	22	00	141	-85	56	-83.3
2024	05	12	11	23	00	171	-90	82	-82.1
2024	05	12	11	24	00	190	-87	103	-80.9
2024	05	12	11	25	00	210	-88	122	-80.7
2024	05	12	11	26	00	207	-85	121	-80.4
2024	05	12	11	27	00	191	-85	106	-80.3
2024	05	12	11	28	00	164	-84	80	-79.6
2024	05	12	11	29	00	130	-86	45	-77.8
2024	05	12	11	30	00	133	-98	35	-76.0
2024	05	12	11	31	00	128	-100	28	-74.8
2024	05	12	11	32	00	145	-107	38	-74.3
2024	05	12	11	33	00	169	-105	64	-74.5
2024	05	12	11	34	00	171	-106	65	-76.0
2024	05	12	11	35	00	168	-111	57	-78.0
2024	05	12	11	36	00	153	-112	42	-79.1
2024	05	12	11	37	00	136	-114	22	-78.4
2024	05	12	11	38	00	169	-140	29	-78.0
2024	05	12	11	39	00	211	-150	61	-79.3
2024	05	12	11	40	00	211	-149	62	-81.4
2024	05	12	11	41	00	169	-132	38	-83.3
2024	05	12	11	42	00	147	-113	35	-84.4
2024	05	12	11	43	00	147	-104	43	-84.3
2024	05	12	11	44	00	164	-115	49	-83.6
2024	05	12	11	45	00	184	-127	57	-82.8
2024	05	12	11	46	00	195	-136	59	-82.4
2024	05	12	11	47	00	201	-141	60	-82.4
2024	05	12	11	48	00	198	-141	58	-81.8
2024	05	12	11	49	00	186	-133	53	-81.4
2024	05	12	11	50	00	185	-132	53	-81.4
2024	05	12	11	51	00	187	-132	55	-81.6
2024	05	12	11	52	00	195	-141	54	-81.5
2024	05	12	11	53	00	208	-153	55	-81.4
2024	05	12	11	54	00	207	-158	49	-81.4
2024	05	12	11	55	00	194	-155	39	-81.6
2024	05	12	11	56	00	178	-141	37	-82.0
2024	05	12	11	57	00	181	-134	48	-82.7
2024	05	12	11	58	00	167	-127	41	-82.8
2024	05	12	11	59	00	155	-106	50	-83.1
2024	05	12	12	00	00	144	-106	38	-82.9
2024	05	12	12	01	00	145	-112	33	-82.3
2024	05	12	12	02	00	140	-113	27	-82.1
2024	05	12	12	03	00	122	-99	23	-81.9
2024	05	12	12	04	00	114	-79	35	-82.2
2024	05	12	12	05	00	130	-83	46	-82.6
2024	05	12	12	06	00	130	-85	45	-83.0
2024	05	12	12	07	00	125	-86	39	-82.7
2024	05	12	12	08	00	104	-83	21	-81.7
2024	05	12	12	09	00	109	-79	30	-80.1
2024	05	12	12	10	00	129	-82	47	-78.9
2024	05	12	12	11	00	132	-79	53	-78.2
2024	05	12	12	12	00	132	-75	57	-78.3
2024	05	12	12	13	00	134	-79	55	-78.9
2024	05	12	12	14	00	137	-90	47	-79.2
2024	05	12	12	15	00	142	-107	35	-79.2
2024	05	12	12	16	00	144	-118	26	-79.1
2024	05	12	12	17	00	135	-120	14	-78.9
2024	05	12	12	18	00	141	-117	23	-79.1
2024	05	12	12	19	00	133	-98	35	-79.8
2024	05	12	12	20	00	125	-95	31	-80.6
2024	05	12	12	21	00	126	-91	36	-80.8
2024	05	12	12	22	00	122	-96	26	-80.6
2024	05	12	12	23	00	126	-112	14	-79.8
2024	05	12	12	24	00	126	-118	8	-79.4
2024	05	12	12	25	00	121	-113	8	-79.0
2024	05	12	12	26	00	116	-99	17	-79.1
2024	05	12	12	27	00	117	-95	22	-79.8
2024	05	12	12	28	00	122	-86	35	-80.0
2024	05	12	12	29	00	119	-79	39	-80.0
2024	05	12	12	30	00	107	-78	29	-79.5
2024	05	12	12	31	00	110	-77	33	-79.0
2024	05	12	12	32	00	113	-75	39	-78.9
2024	05	12	12	33	00	107	-76	30	-79.4
2024	05	12	12	34	00	96	-79	16	-79.8
2024	05	12	12	35	00	89	-82	7	-79.9
2024	05	12	12	36	00	98	-83	15	-80.1
2024	05	12	12	37	00	100	-84	16	-80.0
2024	05	12	12	38	00	103	-84	19	-80.0
2024	05	12	12	39	00	104	-80	24	-79.8
2024	05	12	12	40	00	103	-78	25	-79.7
2024	05	12	12	41	00	109	-79	30	-80.0
2024	05	12	12	42	00	112	-79	32	-80.3
2024	05	12	12	43	00	112	-81	31	-80.7
2024	05	12	12	44	00	112	-85	26	-81.4
2024	05	12	12	45	00	113	-85	27	-81.3
2024	05	12	12	46	00	109	-84	26	-81.2
2024	05	12	12	47	00	110	-80	29	-80.7
2024	05	12	12	48	00	113	-81	32	-80.8
2024	05	12	12	49	00	113	-81	32	-80.7
2024	05	12	12	50	00	113	-81	32	-80.5
2024	05	12	12	51	00	115	-79	35	-80.1
2024	05	12	12	52	00	114	-78	36	-79.7
2024	05	12	12	53	00	108	-77	31	-79.5
2024	05	12	12	54	00	104	-78	27	-79.3
2024	05	12	12	55	00	100	-77	23	-79.0
2024	05	12	12	56	00	100	-77	24	-79.1
2024	05	12	12	57	00	100	-76	23	-79.2
2024	05	12	12	58	00	97	-76	21	-79.0
2024	05	12	12	59	00	96	-75	21	-78.9
2024	05	12	13	00	00	95	-74	21	-78.7
2024	05	12	13	01	00	94	-74	20	-78.4
2024	05	12	13	02	00	99	-74	25	-78.4
2024	05	12	13	03	00	94	-73	20	-78.5
2024	05	12	13	04	00	97	-76	21	-78.9
2024	05	12	13	05	00	96	-75	21	-78.5
2024	05	12	13	06	00	102	-73	30	-78.1
2024	05	12	13	07	00	101	-70	31	-77.4
2024	05	12	13	08	00	102	-68	34	-77.2
2024	05	12	13	09	00	106	-67	38	-76.8
2024	05	12	13	10	00	102	-67	35	-76.6
2024	05	12	13	11	00	104	-67	37	-76.4
2024	05	12	13	12	00	104	-66	38	-75.9
2024	05	12	13	13	00	113	-68	45	-76.2
2024	05	12	13	14	00	113	-72	41	-76.7
2024	05	12	13	15	00	100	-70	30	-76.0
2024	05	12	13	16	00	100	-69	30	-76.1
2024	05	12	13	17	00	109	-71	38	-76.5
2024	05	12	13	18	00	104	-70	34	-75.9
2024	05	12	13	19	00	103	-66	37	-75.4
2024	05	12	13	20	00	106	-65	41	-75.4
2024	05	12	13	21	00	106	-64	42	-75.0
2024	05	12	13	22	00	104	-64	40	-75.2
2024	05	12	13	23	00	103	-64	39	-74.7
2024	05	12	13	24	00	103	-65	38	-74.0
2024	05	12	13	25	00	106	-70	36	-73.4
2024	05	12	13	26	00	98	-64	34	-74.0
2024	05	12	13	27	00	104	-67	37	-74.4
2024	05	12	13	28	00	110	-66	44	-73.8
2024	05	12	13	29	00	117	-63	54	-73.3
2024	05	12	13	30	00	137	-76	61	-72.6
2024	05	12	13	31	00	155	-85	70	-72.1
2024	05	12	13	32	00	173	-90	82	-71.3
2024	05	12	13	33	00	178	-98	80	-71.0
2024	05	12	13	34	00	155	-96	59	-71.3
2024	05	12	13	35	00	142	-103	40	-72.0
2024	05	12	13	36	00	142	-105	37	-72.9
2024	05	12	13	37	00	156	-108	48	-73.3
2024	05	12	13	38	00	165	-109	56	-73.1
2024	05	12	13	39	00	170	-110	59	-73.3
2024	05	12	13	40	00	159	-111	48	-73.7
2024	05	12	13	41	00	155	-118	38	-73.5
2024	05	12	13	42	00	153	-118	34	-73.7
2024	05	12	13	43	00	164	-123	42	-73.4
2024	05	12	13	44	00	167	-123	45	-73.7
2024	05	12	13	45	00	165	-122	43	-74.4
2024	05	12	13	46	00	160	-117	43	-75.1
2024	05	12	13	47	00	151	-109	42	-76.1
2024	05	12	13	48	00	155	-107	48	-76.2
2024	05	12	13	49	00	152	-104	48	-75.8
2024	05	12	13	50	00	151	-103	48	-76.2
2024	05	12	13	51	00	144	-100	44	-76.4
2024	05	12	13	52	00	130	-92	38	-76.5
2024	05	12	13	53	00	113	-83	30	-76.6
2024	05	12	13	54	00	112	-83	29	-76.2
2024	05	12	13	55	00	117	-80	37	-75.9
2024	05	12	13	56	00	119	-80	39	-75.9
2024	05	12	13	57	00	112	-79	33	-75.9
2024	05	12	13	58	00	109	-76	34	-75.8
2024	05	12	13	59	00	108	-74	35	-75.8
2024	05	12	14	00	00	105	-73	32	-76.0
2024	05	12	14	01	00	108	-73	35	-76.1
2024	05	12	14	02	00	103	-74	28	-75.3
2024	05	12	14	03	00	109	-75	34	-74.9
2024	05	12	14	04	00	114	-75	39	-75.1
2024	05	12	14	05	00	120	-75	45	-75.9
2024	05	12	14	06	00	117	-75	42	-75.9
2024	05	12	14	07	00	112	-75	37	-75.3
2024	05	12	14	08	00	111	-75	35	-75.6
2024	05	12	14	09	00	115	-75	40	-75.6
2024	05	12	14	10	00	120	-77	43	-75.5
2024	05	12	14	11	00	128	-82	46	-75.6
2024	05	12	14	12	00	124	-82	42	-75.8
2024	05	12	14	13	00	114	-81	33	-76.1
2024	05	12	14	14	00	113	-85	29	-76.4
2024	05	12	14	15	00	112	-85	27	-76.0
2024	05	12	14	16	00	112	-84	28	-75.8
2024	05	12	14	17	00	123	-88	35	-75.7
2024	05	12	14	18	00	125	-85	40	-76.0
2024	05	12	14	19	00	131	-83	47	-76.4
2024	05	12	14	20	00	119	-88	31	-76.1
2024	05	12	14	21	00	127	-91	36	-76.5
2024	05	12	14	22	00	127	-88	39	-76.5
2024	05	12	14	23	00	123	-87	36	-76.4
2024	05	12	14	24	00	134	-91	43	-76.0
2024	05	12	14	25	00	129	-87	42	-75.7
2024	05	12	14	26	00	118	-82	37	-75.9
2024	05	12	14	27	00	118	-81	37	-75.7
2024	05	12	14	28	00	129	-80	49	-75.7
2024	05	12	14	29	00	141	-79	62	-75.8
2024	05	12	14	30	00	143	-79	63	-75.7
2024	05	12	14	31	00	143	-80	63	-75.3
2024	05	12	14	32	00	144	-80	64	-75.4
2024	05	12	14	33	00	142	-81	61	-75.0
2024	05	12	14	34	00	147	-81	66	-75.1
2024	05	12	14	35	00	154	-81	74	-77.5
2024	05	12	14	36	00	157	-81	76	-77.8
2024	05	12	14	37	00	158	-81	77	-78.0
2024	05	12	14	38	00	165	-81	84	-77.7
2024	05	12	14	39	00	161	-80	81	-77.3
2024	05	12	14	40	00	169	-80	88	-76.9
2024	05	12	14	41	00	165	-80	85	-76.5
2024	05	12	14	42	00	165	-81	84	-76.1
2024	05	12	14	43	00	156	-80	76	-75.6
2024	05	12	14	44	00	158	-79	79	-75.6
2024	05	12	14	45	00	156	-81	75	-75.3
2024	05	12	14	46	00	167	-81	86	-75.0
2024	05	12	14	47	00	184	-86	99	-75.4
2024	05	12	14	48	00	172	-79	93	-75.8
2024	05	12	14	49	00	180	-80	100	-76.0
2024	05	12	14	50	00	190	-80	110	-76.3
2024	05	12	14	51	00	198	-79	118	-76.1
2024	05	12	14	52	00	175	-79	97	-75.9
2024	05	12	14	53	00	183	-79	104	-75.6
2024	05	12	14	54	00	190	-80	109	-75.4
2024	05	12	14	55	00	207	-80	127	-75.1
2024	05	12	14	56	00	223	-79	144	-75.1
2024	05	12	14	57	00	210	-80	130	-75.0
2024	05	12	14	58	00	221	-81	140	-75.3
2024	05	12	14	59	00	203	-81	122	-75.1
2024	05	12	15	00	00	207	-81	126	-74.9
2024	05	12	15	01	00	203	-82	121	-74.8
2024	05	12	15	02	00	213	-81	132	-74.1
2024	05	12	15	03	00	229	-82	147	-74.0
2024	05	12	15	04	00	237	-83	155	-73.8
2024	05	12	15	05	00	232	-82	150	-74.2
2024	05	12	15	06	00	243	-82	162	-74.1
2024	05	12	15	07	00	260	-83	176	-73.9
2024	05	12	15	08	00	275	-84	191	-74.0
2024	05	12	15	09	00	285	-85	200	-73.9
2024	05	12	15	10	00	296	-91	205	-74.2
2024	05	12	15	11	00	290	-83	207	-73.5
2024	05	12	15	12	00	289	-83	206	-73.6
2024	05	12	15	13	00	288	-92	195	-73.6
2024	05	12	15	14	00	303	-91	212	-72.8
2024	05	12	15	15	00	306	-82	224	-72.4
2024	05	12	15	16	00	306	-86	220	-72.5
2024	05	12	15	17	00	286	-82	204	-72.3
2024	05	12	15	18	00	297	-97	201	-71.9
2024	05	12	15	19	00	294	-90	203	-71.4
2024	05	12	15	20	00	287	-81	207	-71.2
2024	05	12	15	21	00	302	-80	222	-71.1
2024	05	12	15	22	00	305	-81	223	-71.4
