MIDL 32Re Data for 2024-05 (GSM nT, km/s, cm^-3, K)
year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2024  5 10  5 29     0.10    -0.58    -0.85    -422.3     -9.45    -21.68     8.281      61170    0    1    1    1    1
2024  5 10  5 30    -0.04    -0.46    -0.76    -422.0     -9.39    -21.49     8.083      61125    0    1    1    0    1
2024  5 10  5 31    -0.12    -0.56    -0.86    -421.5     -9.33    -21.30     7.890      61118    0    1    1    0    1
2024  5 10  5 32    -0.17    -0.41    -0.91    -421.6     -9.32    -21.26     7.678      61565    0    0    0    0    0
2024  5 10  5 33    -0.16    -0.31    -0.90    -422.1     -8.84    -21.67     7.453      62188    0    1    1    0    1
2024  5 10  5 34    -0.13    -0.32    -0.82    -422.6     -8.24    -22.19     7.213      62272    0    1    1    0    1
2024  5 10  5 35    -0.23    -0.51    -0.72    -422.8     -7.68    -22.67     6.987      61666    0    1    1    0    1
2024  5 10  5 36     0.20    -0.31    -0.69    -422.8     -7.30    -23.45     7.653      61578    0    0    0    0    0
2024  5 10  5 37     0.39    -0.28    -1.09    -422.4     -7.24    -23.66     7.665      61574    0    0    0    0    0
2024  5 10  5 38     0.35    -0.28    -1.14    -421.5     -7.29    -24.11     7.566      61574    0    1    1    1    1
2024  5 10  5 39     0.33    -0.33    -1.12    -420.9     -7.35    -24.61     7.439      59623    0    1    1    1    1
2024  5 10  5 40     0.35    -0.30    -1.07    -420.8     -7.41    -25.14     7.396      57783    0    1    1    1    1
2024  5 10  5 41     0.37    -0.25    -0.91    -421.2     -7.43    -25.28     7.577      57361    0    0    0    0    0
2024  5 10  5 42     0.40    -0.17    -0.78    -421.5     -7.10    -25.86     7.824      58459    0    1    1    1    1
2024  5 10  5 43     0.44    -0.13    -0.73    -421.6     -6.69    -26.00     8.063      59823    0    1    1    1    1
2024  5 10  5 44     0.52    -0.18    -0.68    -421.7     -6.28    -25.91     8.300      61179    0    1    1    1    1
2024  5 10  5 45     0.65    -0.32    -0.64    -421.7     -5.86    -25.81     8.542      61906    0    1    1    0    1
2024  5 10  5 46     0.70    -0.46    -0.61    -421.8     -5.36    -25.80     8.797      62244    0    0    0    0    1
2024  5 10  5 47     0.71    -0.50    -0.65    -421.8     -5.23    -26.65     9.056      62291    0    0    0    0    1
2024  5 10  5 48     0.64    -0.28    -0.87    -421.7     -5.10    -28.13     9.295      62533    0    1    1    1    1
2024  5 10  5 49     0.45    -0.17    -1.20    -421.5     -4.95    -28.60     9.520      62822    0    1    1    1    1
2024  5 10  5 50     0.37    -0.14    -1.35    -421.4     -4.81    -28.81     9.815      63112    0    1    1    1    1
2024  5 10  5 51     0.53    -0.18    -1.16    -421.4     -4.67    -28.73     9.774      63405    0    1    1    1    1
2024  5 10  5 52     0.22    -0.15    -1.12    -421.8     -4.52    -28.70     9.739      63711    0    1    1    1    1
