year day hr min sec Np Tp V_gse_x V_gse_y V_gse_z B_gse_x B_gse_y B_gse_z pos_gse_x pos_gse_y pos_gse_z 
BEGIN DATA
2019 216 23 12  0.029  -9999.900  9.7728e+03   -312.08    -15.46      9.50   -0.121   -0.074    0.198  1.4412e+06  1.2595e+05 -6.8472e+04
2019 216 23 13  4.051  -9999.900  8.5750e+03   -309.46    -23.38     12.79   -0.151   -0.083    0.144  1.4412e+06  1.2595e+05 -6.8476e+04
2019 216 23 14  7.987  -9999.900 -9.9999e+03   -307.16    -17.60     16.74   -0.323   -0.114    0.134  1.4412e+06  1.2596e+05 -6.8479e+04
2019 216 23 15 12.010  -9999.900  9.1622e+03   -308.22    -21.17     13.06   -0.255   -0.076    0.209  1.4412e+06  1.2597e+05 -6.8482e+04
2019 216 23 16 16.032  -9999.900  1.3203e+04   -309.60    -26.39      4.78   -0.000    0.072    0.118  1.4412e+06  1.2597e+05 -6.8486e+04
2019 216 23 17 20.054  -9999.900  1.2502e+04   -308.99    -21.96     10.11    0.057    0.060    0.156  1.4412e+06  1.2598e+05 -6.8489e+04
2019 216 23 18 23.990  -9999.900  8.8289e+03   -312.56    -15.85     12.42    0.275    0.129    0.175  1.4412e+06  1.2599e+05 -6.8492e+04
2019 216 23 19 28.013  -9999.900  1.1458e+04   -310.36    -16.09     17.81    0.392    0.184    0.169  1.4412e+06  1.2599e+05 -6.8496e+04
2019 216 23 20 32.035  -9999.900  8.4214e+03   -310.78    -29.17     10.10    0.068    0.139    0.256  1.4412e+06  1.2600e+05 -6.8499e+04
2019 216 23 21 36.058  -9999.900  9.2667e+03   -307.77    -22.91     13.51   -0.968    0.178    0.454  1.4412e+06  1.2600e+05 -6.8503e+04
2019 216 23 22 39.994  -9999.900  9.0012e+03   -310.94    -23.12      2.97   -1.756   -0.288    0.712  1.4412e+06  1.2601e+05 -6.8506e+04
2019 216 23 23 44.016  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -1.708   -0.388    0.704  1.4412e+06  1.2602e+05 -6.8509e+04
2019 216 23 24 48.038  -9999.900 -9.9999e+03   -311.17    -17.37     15.88   -1.683   -0.523    0.727  1.4412e+06  1.2602e+05 -6.8513e+04
2019 216 23 25 51.974  -9999.900  1.2389e+04   -311.84    -18.60     11.65   -1.494   -0.556    0.670  1.4412e+06  1.2603e+05 -6.8516e+04
2019 216 23 26 55.997  -9999.900  1.1474e+04   -311.13    -23.81     16.39   -1.434   -0.641    0.718  1.4412e+06  1.2604e+05 -6.8519e+04
2019 216 23 28  0.019  -9999.900  8.6853e+03   -311.37    -25.86      8.64   -0.913   -0.270    0.435  1.4412e+06  1.2604e+05 -6.8523e+04
2019 216 23 29  4.042  -9999.900  1.1086e+04   -309.66    -29.24      9.76   -0.376    0.064    0.221  1.4412e+06  1.2605e+05 -6.8526e+04
2019 216 23 30  7.978  -9999.900  9.5347e+03   -310.51    -25.61      6.58   -0.167    0.101    0.189  1.4412e+06  1.2606e+05 -6.8529e+04
2019 216 23 31 12.000  -9999.900  1.2446e+04   -310.57    -27.06     16.96   -0.117   -0.022    0.261  1.4412e+06  1.2606e+05 -6.8533e+04
2019 216 23 32 16.022  -9999.900  9.4743e+03   -311.71    -25.11     15.55   -0.310   -0.112    0.310  1.4412e+06  1.2607e+05 -6.8536e+04
2019 216 23 33 20.045  -9999.900  1.1312e+04   -310.09    -24.16     12.32   -0.477   -0.256    0.414  1.4412e+06  1.2608e+05 -6.8539e+04
2019 216 23 34 23.981  -9999.900  1.2241e+04   -312.15    -19.52     10.06   -0.635   -0.177    0.444  1.4412e+06  1.2608e+05 -6.8543e+04
2019 216 23 35 28.003  -9999.900  8.9564e+03   -309.78    -23.49     10.46   -0.958   -0.093    0.422  1.4412e+06  1.2609e+05 -6.8546e+04
2019 216 23 36 32.026  -9999.900  1.0966e+04   -309.51    -25.77     15.83   -0.875   -0.091    0.490  1.4412e+06  1.2610e+05 -6.8549e+04
2019 216 23 37 36.048  -9999.900  9.5122e+03   -309.04    -30.91     13.42   -1.117   -0.078    0.513  1.4412e+06  1.2610e+05 -6.8553e+04
2019 216 23 38 39.984  -9999.900  1.2255e+04   -311.68    -25.68     23.16   -1.364   -0.001    0.563  1.4412e+06  1.2611e+05 -6.8556e+04
2019 216 23 39 44.006  -9999.900  1.0199e+04   -309.27    -21.09     16.81   -0.774   -0.096    0.462  1.4412e+06  1.2611e+05 -6.8560e+04
2019 216 23 40 48.029  -9999.900  1.1413e+04   -310.22    -26.77     11.60   -0.650   -0.245    0.527  1.4412e+06  1.2612e+05 -6.8563e+04
2019 216 23 41 52.051  -9999.900  1.0288e+04   -308.12    -27.41     15.49   -0.988   -0.328    0.653  1.4412e+06  1.2613e+05 -6.8566e+04
2019 216 23 42 55.987  -9999.900  1.1095e+04   -310.97    -13.90     22.06   -0.789   -0.282    0.611  1.4412e+06  1.2613e+05 -6.8570e+04
2019 216 23 44  0.010  -9999.900  1.1789e+04   -308.85    -24.09     23.32   -0.353    0.023    0.360  1.4412e+06  1.2614e+05 -6.8573e+04
2019 216 23 45  4.032  -9999.900  1.3262e+04   -310.70    -24.72     13.64   -0.193    0.205    0.297  1.4412e+06  1.2615e+05 -6.8576e+04
2019 216 23 46  8.054  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -0.531   -0.192    0.516  1.4412e+06  1.2615e+05 -6.8580e+04
2019 216 23 47 11.990  -9999.900  1.1822e+04   -312.14    -19.02     13.45   -1.197   -0.754    0.914  1.4412e+06  1.2616e+05 -6.8583e+04
2019 216 23 48 16.013  -9999.900  1.1379e+04   -307.43    -19.92      4.94   -1.461   -0.994    1.003  1.4412e+06  1.2617e+05 -6.8586e+04
2019 216 23 49 20.035  -9999.900  9.3927e+03   -310.05    -15.97     11.02   -1.520   -1.058    0.998  1.4412e+06  1.2617e+05 -6.8590e+04
2019 216 23 50 24.058  -9999.900  1.0528e+04   -307.68    -29.29     13.50   -1.640   -1.378    1.210  1.4412e+06  1.2618e+05 -6.8593e+04
2019 216 23 51 27.994  -9999.900  8.0365e+03   -309.75    -25.29      4.73   -1.598   -1.132    1.260  1.4412e+06  1.2619e+05 -6.8596e+04
2019 216 23 52 32.016  -9999.900  1.1222e+04   -309.94    -19.24     12.96   -1.558   -1.230    1.294  1.4412e+06  1.2619e+05 -6.8600e+04
2019 216 23 53 36.038  -9999.900  1.0662e+04   -311.48    -17.25     12.14   -1.775   -1.412    1.475  1.4412e+06  1.2620e+05 -6.8603e+04
2019 216 23 54 39.974  -9999.900  1.0527e+04   -308.97    -18.67     11.78   -1.988   -1.328    1.480  1.4412e+06  1.2620e+05 -6.8606e+04
2019 216 23 55 43.997  -9999.900  1.1879e+04   -310.36    -19.08     14.70   -1.825   -1.262    1.424  1.4412e+06  1.2621e+05 -6.8610e+04
2019 216 23 56 48.019  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -1.823   -1.250    1.395  1.4412e+06  1.2622e+05 -6.8613e+04
2019 216 23 57 52.042  -9999.900  1.2028e+04   -310.31    -22.14      6.12   -1.846   -1.213    1.447  1.4412e+06  1.2622e+05 -6.8617e+04
2019 216 23 58 55.978  -9999.900  1.2018e+04  -9999.90  -9999.90  -9999.90   -1.471   -1.169    1.216  1.4412e+06  1.2623e+05 -6.8620e+04
2019 217  0  0  0.000  -9999.900  1.2671e+04   -306.91    -19.01     13.76   -1.554   -1.239    1.382  1.4412e+06  1.2624e+05 -6.8623e+04
2019 217  0  1  4.022  -9999.900  1.2293e+04   -311.07    -20.04     10.38   -1.545   -1.286    1.271  1.4412e+06  1.2624e+05 -6.8627e+04
2019 217  0  2  8.045  -9999.900  9.8401e+03   -310.69    -17.34     10.22   -1.458   -1.191    1.295  1.4412e+06  1.2625e+05 -6.8630e+04
2019 217  0  3 11.981  -9999.900  1.1772e+04   -309.20    -20.58      7.24   -1.060   -0.706    1.193  1.4412e+06  1.2626e+05 -6.8633e+04
2019 217  0  4 16.003  -9999.900  1.1036e+04   -307.84    -23.70      3.11   -1.124   -0.709    1.028  1.4412e+06  1.2626e+05 -6.8637e+04
2019 217  0  5 20.026  -9999.900  1.3234e+04   -310.08    -21.15      7.64   -0.698   -0.918    1.131  1.4412e+06  1.2627e+05 -6.8640e+04
2019 217  0  6 24.048  -9999.900  1.4469e+04   -314.01     -6.44     10.62   -0.068   -1.718    0.814  1.4412e+06  1.2628e+05 -6.8643e+04
2019 217  0  7 27.984  -9999.900  8.5368e+03   -313.65    -12.81      8.96    0.081   -1.319    0.678  1.4412e+06  1.2628e+05 -6.8647e+04
2019 217  0  8 32.006  -9999.900  1.1761e+04   -311.91    -11.32      3.27   -0.309   -1.264    0.649  1.4412e+06  1.2629e+05 -6.8650e+04
2019 217  0  9 36.029  -9999.900  1.1891e+04   -310.24    -15.05      4.21   -0.579   -1.145    0.797  1.4412e+06  1.2630e+05 -6.8653e+04
2019 217  0 10 40.051  -9999.900  1.0030e+04   -309.83    -18.45      7.24   -0.685   -0.977    0.948  1.4412e+06  1.2630e+05 -6.8657e+04
2019 217  0 11 43.987  -9999.900  1.2756e+04   -310.37    -13.78     11.19   -0.600   -1.258    0.870  1.4412e+06  1.2631e+05 -6.8660e+04
2019 217  0 12 48.010  -9999.900  1.1740e+04   -310.44    -10.82      6.11   -0.339   -1.483    0.685  1.4412e+06  1.2631e+05 -6.8663e+04
2019 217  0 13 52.032  -9999.900  1.1819e+04   -310.60    -13.17     17.39   -0.272   -1.517    0.543  1.4412e+06  1.2632e+05 -6.8667e+04
2019 217  0 14 56.054  -9999.900  1.0591e+04   -310.99     -9.55      6.74   -0.327   -1.491    0.553  1.4412e+06  1.2633e+05 -6.8670e+04
2019 217  0 15 59.990  -9999.900  1.1419e+04   -309.87     -9.46      4.44   -1.084   -1.332    0.961  1.4412e+06  1.2633e+05 -6.8674e+04
2019 217  0 17  4.013  -9999.900 -9.9999e+03   -308.37    -17.13      8.76   -1.116   -1.390    0.781  1.4412e+06  1.2634e+05 -6.8677e+04
2019 217  0 18  8.035  -9999.900  1.2030e+04   -311.36    -16.03     13.44   -1.111   -0.982    1.158  1.4412e+06  1.2635e+05 -6.8680e+04
2019 217  0 19 12.058  -9999.900  1.1553e+04   -308.03    -17.42     15.33   -1.218   -1.192    1.405  1.4412e+06  1.2635e+05 -6.8684e+04
2019 217  0 20 15.994  -9999.900  9.5087e+03   -312.06    -15.84     12.66   -1.270   -1.268    1.286  1.4412e+06  1.2636e+05 -6.8687e+04
2019 217  0 21 20.016  -9999.900  1.1597e+04   -308.59    -20.59     12.99   -1.288   -1.308    1.232  1.4412e+06  1.2637e+05 -6.8690e+04
2019 217  0 22 24.038  -9999.900  7.9350e+03   -312.01    -13.90     14.56   -1.241   -1.342    1.200  1.4412e+06  1.2637e+05 -6.8694e+04
2019 217  0 23 27.974  -9999.900  1.0264e+04   -311.25    -15.93     18.46   -1.103   -1.002    1.132  1.4412e+06  1.2638e+05 -6.8697e+04
2019 217  0 24 31.997  -9999.900  9.8275e+03   -309.45    -21.23     11.50   -0.901   -1.119    1.107  1.4412e+06  1.2639e+05 -6.8700e+04
2019 217  0 25 36.019  -9999.900  1.2920e+04   -307.98    -19.42     15.80   -1.268   -0.782    0.817  1.4412e+06  1.2639e+05 -6.8704e+04
2019 217  0 26 40.042  -9999.900  1.2234e+04   -308.72    -27.15      9.17   -1.338   -0.781    0.742  1.4412e+06  1.2640e+05 -6.8707e+04
2019 217  0 27 43.978  -9999.900  9.7519e+03   -307.26    -18.55     14.03   -0.934   -0.931    0.995  1.4412e+06  1.2640e+05 -6.8710e+04
2019 217  0 28 48.000  -9999.900 -9.9999e+03   -307.51    -22.22     18.35   -1.156   -1.221    1.057  1.4412e+06  1.2641e+05 -6.8714e+04
2019 217  0 29 52.022  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -1.151   -1.194    1.035  1.4412e+06  1.2642e+05 -6.8717e+04
2019 217  0 30 56.045  -9999.900  1.1002e+04   -307.81    -24.42     15.97   -1.216   -1.120    1.040  1.4412e+06  1.2642e+05 -6.8720e+04
2019 217  0 31 59.981  -9999.900  9.3950e+03   -308.88    -22.28      9.27   -1.370   -0.959    0.868  1.4412e+06  1.2643e+05 -6.8724e+04
2019 217  0 33  4.003  -9999.900  1.0218e+04   -308.77    -18.47     13.40   -1.367   -0.896    0.968  1.4412e+06  1.2644e+05 -6.8727e+04
2019 217  0 34  8.026  -9999.900  1.2356e+04   -308.57    -19.01     19.82   -1.226   -1.068    0.954  1.4412e+06  1.2644e+05 -6.8730e+04
2019 217  0 35 12.048  -9999.900  1.0385e+04   -309.32    -19.94     17.88   -1.282   -1.087    0.888  1.4412e+06  1.2645e+05 -6.8734e+04
2019 217  0 36 15.984  -9999.900  1.4860e+04   -308.46    -16.24     15.51   -1.302   -1.040    0.887  1.4412e+06  1.2646e+05 -6.8737e+04
2019 217  0 37 20.006  -9999.900  1.2490e+04   -309.88    -13.05     17.99   -1.233   -1.131    0.869  1.4412e+06  1.2646e+05 -6.8741e+04
2019 217  0 38 24.029  -9999.900  1.3991e+04   -310.46    -14.63     16.28   -1.315   -0.874    0.758  1.4412e+06  1.2647e+05 -6.8744e+04
2019 217  0 39 28.051  -9999.900 -9.9999e+03   -308.73    -17.57     11.99   -1.537   -0.199    0.977  1.4412e+06  1.2648e+05 -6.8747e+04
2019 217  0 40 31.987  -9999.900  1.4011e+04   -308.38    -25.17     14.76   -1.505   -0.207    1.070  1.4412e+06  1.2648e+05 -6.8751e+04
2019 217  0 41 36.010  -9999.900  1.2255e+04   -307.43    -27.26     13.96   -1.510    0.090    1.033  1.4412e+06  1.2649e+05 -6.8754e+04
2019 217  0 42 40.032  -9999.900  1.2792e+04   -308.54    -25.99     19.03   -1.687    0.132    0.457  1.4412e+06  1.2650e+05 -6.8757e+04
2019 217  0 43 44.054  -9999.900  1.0928e+04   -307.46    -28.04     19.81   -1.751    0.305    0.294  1.4412e+06  1.2650e+05 -6.8761e+04
2019 217  0 44 47.990  -9999.900  1.5814e+04   -308.58    -26.05     24.99   -1.635    0.749   -0.025  1.4412e+06  1.2651e+05 -6.8764e+04
2019 217  0 45 52.013  -9999.900  1.2501e+04   -306.85    -28.78     17.78   -1.422    1.009   -0.054  1.4412e+06  1.2651e+05 -6.8767e+04
2019 217  0 46 56.035  -9999.900  1.0904e+04   -308.67    -30.66     22.86   -1.117    1.606   -0.132  1.4412e+06  1.2652e+05 -6.8771e+04
2019 217  0 48  0.058  -9999.900  1.0826e+04   -312.58    -23.37     25.63   -1.185    1.142    0.173  1.4412e+06  1.2653e+05 -6.8774e+04
2019 217  0 49  3.994  -9999.900  1.1844e+04   -311.07    -25.44     18.74   -1.088    1.740    0.097  1.4412e+06  1.2653e+05 -6.8777e+04
2019 217  0 50  8.016  -9999.900  1.6633e+04   -310.74    -33.11     18.22   -1.334   -0.068    1.348  1.4412e+06  1.2654e+05 -6.8781e+04
2019 217  0 51 12.038  -9999.900  1.4573e+04   -311.71    -26.38     12.00   -1.369    0.447    1.678  1.4412e+06  1.2655e+05 -6.8784e+04
2019 217  0 52 15.974  -9999.900  1.5751e+04   -313.81    -29.57     19.79   -1.464    0.907    1.819  1.4412e+06  1.2655e+05 -6.8787e+04
2019 217  0 53 19.997  -9999.900 -9.9999e+03   -314.80    -35.94     13.60   -1.650    1.758    1.547  1.4412e+06  1.2656e+05 -6.8791e+04
2019 217  0 54 24.019  -9999.900  1.3761e+04   -312.54    -25.53     18.80   -1.494    1.988    1.588  1.4412e+06  1.2657e+05 -6.8794e+04
2019 217  0 55 28.042  -9999.900 -9.9999e+03   -314.81    -28.13     18.49   -1.636    2.499    1.416  1.4412e+06  1.2657e+05 -6.8798e+04
2019 217  0 56 31.978  -9999.900  1.3972e+04   -313.64    -23.85     21.14   -1.431    3.147    1.012  1.4412e+06  1.2658e+05 -6.8801e+04
2019 217  0 57 36.000  -9999.900  1.5362e+04   -314.31    -25.03     16.43   -1.304    3.210    0.866  1.4412e+06  1.2659e+05 -6.8804e+04
2019 217  0 58 40.022  -9999.900  1.1804e+04   -313.63    -25.77     16.51   -1.435    4.230    0.070  1.4412e+06  1.2659e+05 -6.8808e+04
2019 217  0 59 44.045  -9999.900  1.1891e+04   -315.37    -29.62     20.74   -1.729    4.455    0.059  1.4412e+06  1.2660e+05 -6.8811e+04
2019 217  1  0 47.981  -9999.900  1.1163e+04   -316.24    -35.54     17.73   -2.017    4.392    0.004  1.4412e+06  1.2660e+05 -6.8814e+04
2019 217  1  1 52.003  -9999.900 -9.9999e+03   -319.24    -33.43     17.85   -1.871    4.133    0.452  1.4412e+06  1.2661e+05 -6.8818e+04
2019 217  1  2 56.026  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -2.347    4.561    0.766  1.4412e+06  1.2662e+05 -6.8821e+04
2019 217  1  4  0.048  -9999.900  1.0234e+04   -321.76    -29.72     30.59   -3.092    4.180    2.032  1.4412e+06  1.2662e+05 -6.8824e+04
2019 217  1  5  3.984  -9999.900  1.4707e+04   -323.95    -30.84     29.95   -2.814    4.303    1.501  1.4412e+06  1.2663e+05 -6.8828e+04
2019 217  1  6  8.006  -9999.900  1.6065e+04   -322.52    -32.37     29.59   -2.591    4.686    0.873  1.4412e+06  1.2664e+05 -6.8831e+04
2019 217  1  7 12.029  -9999.900  2.1911e+04   -324.48    -33.73     30.33   -2.828    4.718   -0.007  1.4412e+06  1.2664e+05 -6.8834e+04
2019 217  1  8 16.051  -9999.900  2.2080e+04   -323.13    -33.57     30.11   -2.881    4.777    0.438  1.4412e+06  1.2665e+05 -6.8838e+04
2019 217  1  9 19.987  -9999.900  3.1489e+04   -324.86    -33.29     28.34   -2.668    4.672    0.737  1.4412e+06  1.2666e+05 -6.8841e+04
2019 217  1 10 24.010  -9999.900  1.6829e+04   -320.58    -41.06     26.19   -3.694    3.542    2.179  1.4412e+06  1.2666e+05 -6.8844e+04
2019 217  1 11 28.032  -9999.900  2.0501e+04   -322.13    -34.58     28.57   -3.880    3.208    2.724  1.4412e+06  1.2667e+05 -6.8848e+04
2019 217  1 12 32.054  -9999.900  3.3018e+04   -323.44    -38.48     30.90   -4.429    3.069    2.892  1.4412e+06  1.2668e+05 -6.8851e+04
2019 217  1 13 35.990  -9999.900  4.0995e+04   -323.48    -27.05     25.42   -5.856    1.762    4.429  1.4412e+06  1.2668e+05 -6.8855e+04
2019 217  1 14 40.013  -9999.900  1.3635e+04   -320.01    -38.51     21.00   -6.173    1.831    5.206  1.4412e+06  1.2669e+05 -6.8858e+04
2019 217  1 15 44.035  -9999.900  2.3081e+04   -321.59    -46.12     25.02   -6.029    1.656    5.396  1.4412e+06  1.2670e+05 -6.8861e+04
2019 217  1 16 48.058  -9999.900  1.9240e+04   -323.46    -45.26     27.42   -6.379    1.213    5.845  1.4412e+06  1.2670e+05 -6.8865e+04
2019 217  1 17 51.994  -9999.900  3.1506e+04   -328.81    -34.64     31.17   -6.385   -1.359    5.960  1.4412e+06  1.2671e+05 -6.8868e+04
2019 217  1 18 56.016  -9999.900  2.8311e+04   -328.25    -33.69     26.86   -6.324   -1.706    6.078  1.4412e+06  1.2671e+05 -6.8871e+04
2019 217  1 20  0.038  -9999.900  4.2137e+04   -331.05    -30.05     27.92   -5.888   -1.562    6.133  1.4412e+06  1.2672e+05 -6.8875e+04
2019 217  1 21  3.974  -9999.900  4.2758e+04   -332.87    -40.04     31.16   -6.387   -0.650    5.986  1.4412e+06  1.2673e+05 -6.8878e+04
2019 217  1 22  7.997  -9999.900  6.9477e+04   -339.25    -27.69     31.20   -6.427   -0.049    5.973  1.4412e+06  1.2673e+05 -6.8881e+04
2019 217  1 23 12.019  -9999.900  6.6705e+04   -342.64    -21.58     29.02   -6.315   -1.001    6.059  1.4412e+06  1.2674e+05 -6.8885e+04
2019 217  1 24 16.042  -9999.900  7.3718e+04   -347.55    -23.67     28.08   -6.535   -0.356    6.026  1.4412e+06  1.2675e+05 -6.8888e+04
2019 217  1 25 19.978  -9999.900  6.6978e+04   -347.97    -21.25     29.32   -6.594   -0.299    6.263  1.4412e+06  1.2675e+05 -6.8891e+04
2019 217  1 26 24.000  -9999.900  7.5989e+04   -347.92    -21.29     25.93   -6.864   -0.736    6.556  1.4412e+06  1.2676e+05 -6.8895e+04
2019 217  1 27 28.022  -9999.900  6.6512e+04   -346.80    -20.59     26.24   -6.815   -0.726    6.747  1.4412e+06  1.2677e+05 -6.8898e+04
2019 217  1 28 32.045  -9999.900  6.9265e+04   -349.47    -21.77     28.93   -6.719   -0.469    6.805  1.4412e+06  1.2677e+05 -6.8901e+04
2019 217  1 29 35.981  -9999.900  9.3315e+04   -352.31    -17.12     26.31   -6.231   -1.455    7.080  1.4412e+06  1.2678e+05 -6.8905e+04
2019 217  1 30 40.003  -9999.900  8.9169e+04   -355.99    -17.92     28.46   -6.305   -0.951    7.141  1.4412e+06  1.2679e+05 -6.8908e+04
2019 217  1 31 44.026  -9999.900  8.9826e+04   -357.24    -17.68     25.05   -6.391   -0.377    6.282  1.4412e+06  1.2679e+05 -6.8911e+04
2019 217  1 32 48.048  -9999.900  7.6406e+04   -349.48    -29.41     27.41   -6.386   -0.556    6.480  1.4412e+06  1.2680e+05 -6.8915e+04
2019 217  1 33 51.984  -9999.900  8.6043e+04   -346.73    -24.31     28.56   -6.624   -0.127    6.908  1.4412e+06  1.2680e+05 -6.8918e+04
2019 217  1 34 56.006  -9999.900  8.5708e+04   -349.08    -37.99     30.77   -6.745   -0.538    6.574  1.4412e+06  1.2681e+05 -6.8922e+04
2019 217  1 36  0.029  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90   -6.780    0.847    5.276  1.4412e+06  1.2682e+05 -6.8925e+04
2019 217  1 37  4.051  -9999.900  6.8234e+04   -353.69    -46.19     33.48   -5.956    2.000    5.092  1.4412e+06  1.2682e+05 -6.8928e+04
2019 217  1 38  7.987  -9999.900  7.3230e+04   -351.64    -48.85     36.18   -5.245    2.882    3.782  1.4412e+06  1.2683e+05 -6.8932e+04
2019 217  1 39 12.010  -9999.900  8.8147e+04   -348.88    -40.34     30.41   -5.784    2.198    4.457  1.4412e+06  1.2684e+05 -6.8935e+04
2019 217  1 40 16.032  -9999.900  7.6613e+04   -343.81    -37.88     32.38   -6.511    1.902    5.218  1.4412e+06  1.2684e+05 -6.8938e+04
2019 217  1 41 20.054  -9999.900  7.6336e+04   -345.63    -36.28     32.08   -6.999    1.315    6.256  1.4412e+06  1.2685e+05 -6.8942e+04
2019 217  1 42 23.990  -9999.900  6.3255e+04   -342.83    -48.75     30.44   -7.161    0.724    6.654  1.4412e+06  1.2686e+05 -6.8945e+04
2019 217  1 43 28.013  -9999.900  9.4147e+04   -353.38    -43.84     36.01   -5.717    0.749    5.191  1.4412e+06  1.2686e+05 -6.8948e+04
2019 217  1 44 32.035  -9999.900  9.0093e+04   -346.01    -33.56     22.26   -2.192    0.802    1.499  1.4412e+06  1.2687e+05 -6.8952e+04
2019 217  1 45 36.058  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90    0.429    2.152   -2.253  1.4412e+06  1.2688e+05 -6.8955e+04
2019 217  1 46 39.994  -9999.900  8.2624e+04   -345.88    -41.27     22.83    1.725    2.597   -3.967  1.4412e+06  1.2688e+05 -6.8958e+04
2019 217  1 47 44.016  -9999.900  8.1223e+04   -345.32    -40.25     21.98    1.870    2.878   -4.257  1.4412e+06  1.2689e+05 -6.8962e+04
2019 217  1 48 48.038  -9999.900  9.0821e+04   -348.29    -28.20     23.64    1.571    2.944   -4.322  1.4412e+06  1.2690e+05 -6.8965e+04
2019 217  1 49 51.974  -9999.900  9.1697e+04   -355.32    -25.96     27.10    1.345    3.008   -4.597  1.4412e+06  1.2690e+05 -6.8968e+04
2019 217  1 50 55.997  -9999.900  9.0222e+04   -354.93    -23.55     24.99    1.942    2.587   -4.642  1.4412e+06  1.2691e+05 -6.8972e+04
2019 217  1 52  0.019  -9999.900  9.2968e+04   -349.65    -23.64     20.68    3.341    2.295   -5.349  1.4412e+06  1.2691e+05 -6.8975e+04
2019 217  1 53  4.042  -9999.900  7.7059e+04   -357.58    -28.51     26.63    2.574    2.291   -4.549  1.4412e+06  1.2692e+05 -6.8979e+04
2019 217  1 54  7.978  -9999.900  7.8045e+04   -356.57    -26.61     25.32    2.650    2.448   -5.018  1.4412e+06  1.2693e+05 -6.8982e+04
2019 217  1 55 12.000  -9999.900  6.6010e+04   -357.00    -26.08     24.77    4.152    1.259   -4.811  1.4412e+06  1.2693e+05 -6.8985e+04
2019 217  1 56 16.022  -9999.900  8.2707e+04   -355.05    -29.34     28.43    4.772    1.582   -5.760  1.4412e+06  1.2694e+05 -6.8989e+04
2019 217  1 57 20.045  -9999.900  6.9328e+04   -355.40    -46.28     37.59    5.066    1.673   -6.429  1.4412e+06  1.2695e+05 -6.8992e+04
2019 217  1 58 23.981  -9999.900  6.1264e+04   -361.50    -49.21     39.23    5.623    0.383   -5.213  1.4412e+06  1.2695e+05 -6.8995e+04
2019 217  1 59 28.003  -9999.900  5.1968e+04   -360.04    -52.15     40.26    5.338    0.295   -5.529  1.4412e+06  1.2696e+05 -6.8999e+04
2019 217  2  0 32.026  -9999.900  4.7045e+04   -359.36    -54.43     40.55    6.153   -0.099   -5.390  1.4412e+06  1.2697e+05 -6.9002e+04
2019 217  2  1 36.048  -9999.900  5.1309e+04   -356.30    -54.47     39.84    5.740    0.288   -5.900  1.4412e+06  1.2697e+05 -6.9005e+04
2019 217  2  2 39.984  -9999.900  5.6325e+04   -359.09    -49.74     40.39    5.505    0.534   -6.478  1.4412e+06  1.2698e+05 -6.9009e+04
2019 217  2  3 44.006  -9999.900  6.5247e+04   -356.03    -48.89     37.17    4.598    1.368   -6.809  1.4412e+06  1.2699e+05 -6.9012e+04
2019 217  2  4 48.029  -9999.900  6.3880e+04   -357.87    -50.44     37.93    4.775    1.102   -7.208  1.4412e+06  1.2699e+05 -6.9015e+04
2019 217  2  5 52.051  -9999.900  7.9153e+04   -354.13    -48.60     31.20    3.702    2.392   -6.719  1.4412e+06  1.2700e+05 -6.9019e+04
