SWEPAM 64-second Averaged Solar Wind Ion Parameters (GSE, /cc, K, km/s, km)
year doy hr min sec rho T ux uy uz x y z
2017 147  3 41 13.000  -9999.900  1.6271e+04   -295.34    -10.29      5.32  1.5893e+06 -4.7944e+04  1.4223e+05
2017 147  3 42 17.000  -9999.900  1.8688e+04   -294.20    -10.19      5.12  1.5893e+06 -4.7950e+04  1.4223e+05
2017 147  3 43 21.000  -9999.900  1.8302e+04   -297.08     -9.33      4.75  1.5893e+06 -4.7956e+04  1.4223e+05
2017 147  3 44 25.000  -9999.900 -9.9999e+03   -295.04    -11.76      6.39  1.5893e+06 -4.7961e+04  1.4223e+05
2017 147  3 45 29.000  -9999.900  1.7118e+04   -294.69    -11.05      4.07  1.5893e+06 -4.7967e+04  1.4223e+05
2017 147  3 46 33.000  -9999.900  1.9123e+04   -294.47     -9.23      5.83  1.5893e+06 -4.7973e+04  1.4223e+05
2017 147  3 47 37.000  -9999.900  1.9376e+04   -294.23    -12.31      4.46  1.5893e+06 -4.7978e+04  1.4224e+05
2017 147  3 48 41.000  -9999.900  1.6417e+04   -295.47    -11.59      5.30  1.5893e+06 -4.7984e+04  1.4224e+05
2017 147  3 49 45.000  -9999.900  1.7463e+04   -297.37    -13.60      6.98  1.5893e+06 -4.7990e+04  1.4224e+05
2017 147  3 50 49.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5893e+06 -4.7995e+04  1.4224e+05
2017 147  3 51 53.000  -9999.900  1.7744e+04   -292.15    -12.36      4.61  1.5893e+06 -4.8001e+04  1.4224e+05
2017 147  3 52 57.000  -9999.900  1.7011e+04   -293.11    -10.58      4.05  1.5893e+06 -4.8007e+04  1.4224e+05
2017 147  3 54  1.000  -9999.900  1.5069e+04   -292.16    -12.61      3.51  1.5893e+06 -4.8012e+04  1.4225e+05
2017 147  3 55  5.000  -9999.900  1.4609e+04   -290.72    -13.95      4.67  1.5893e+06 -4.8018e+04  1.4225e+05
2017 147  3 56  9.000  -9999.900  1.5226e+04   -292.40    -12.50      4.71  1.5893e+06 -4.8024e+04  1.4225e+05
2017 147  3 57 13.000  -9999.900  1.5747e+04   -291.49    -14.84      4.70  1.5893e+06 -4.8029e+04  1.4225e+05
2017 147  3 58 17.000  -9999.900  1.6926e+04   -292.25    -14.04      4.90  1.5893e+06 -4.8035e+04  1.4225e+05
2017 147  3 59 21.000  -9999.900  1.3979e+04   -290.57    -13.01      5.53  1.5893e+06 -4.8041e+04  1.4226e+05
2017 147  4  0 25.000  -9999.900  1.9563e+04   -292.37    -13.59      4.65  1.5893e+06 -4.8046e+04  1.4226e+05
2017 147  4  1 29.000  -9999.900  1.8033e+04   -293.84    -10.27      5.07  1.5893e+06 -4.8052e+04  1.4226e+05
2017 147  4  2 33.000  -9999.900  1.4876e+04   -295.91     -7.52      6.71  1.5893e+06 -4.8058e+04  1.4226e+05
2017 147  4  3 37.000  -9999.900  1.6368e+04   -297.12     -6.04      5.81  1.5893e+06 -4.8063e+04  1.4226e+05
2017 147  4  4 41.000  -9999.900  1.4888e+04   -294.61     -8.15      5.77  1.5893e+06 -4.8069e+04  1.4226e+05
2017 147  4  5 45.000  -9999.900  1.7087e+04   -296.04     -8.37      7.05  1.5893e+06 -4.8075e+04  1.4227e+05
2017 147  4  6 49.000  -9999.900  1.5238e+04   -296.10     -9.54      5.51  1.5893e+06 -4.8080e+04  1.4227e+05
2017 147  4  7 53.000  -9999.900  1.4286e+04   -296.52     -9.63      6.03  1.5893e+06 -4.8086e+04  1.4227e+05
2017 147  4  8 57.000  -9999.900  1.5829e+04   -296.62     -9.02      5.19  1.5893e+06 -4.8092e+04  1.4227e+05
2017 147  4 10  1.000  -9999.900 -9.9999e+03   -295.23     -8.54      5.18  1.5893e+06 -4.8098e+04  1.4227e+05
2017 147  4 11  5.000  -9999.900  1.5220e+04   -295.35     -9.50      5.34  1.5893e+06 -4.8103e+04  1.4227e+05
2017 147  4 12  9.000  -9999.900  1.5857e+04   -293.21     -8.52      6.20  1.5893e+06 -4.8109e+04  1.4228e+05
2017 147  4 13 13.000  -9999.900  1.5218e+04   -293.71    -11.41      5.29  1.5893e+06 -4.8115e+04  1.4228e+05
2017 147  4 14 17.000  -9999.900  1.5841e+04   -294.29    -10.22      6.46  1.5893e+06 -4.8120e+04  1.4228e+05
2017 147  4 15 21.000  -9999.900  1.5430e+04   -296.10     -9.61      6.86  1.5893e+06 -4.8126e+04  1.4228e+05
2017 147  4 16 25.000  -9999.900  1.4632e+04   -294.50     -8.21      6.01  1.5893e+06 -4.8132e+04  1.4228e+05
2017 147  4 17 29.000  -9999.900  1.3816e+04   -295.95    -11.48      6.54  1.5893e+06 -4.8137e+04  1.4228e+05
2017 147  4 18 33.000  -9999.900  1.6595e+04   -295.34    -12.19      5.67  1.5893e+06 -4.8143e+04  1.4229e+05
2017 147  4 19 37.000  -9999.900  1.6275e+04   -295.63    -11.11      4.99  1.5893e+06 -4.8149e+04  1.4229e+05
2017 147  4 20 41.000  -9999.900  1.5131e+04   -295.53    -10.07      5.87  1.5893e+06 -4.8154e+04  1.4229e+05
2017 147  4 21 45.000  -9999.900  1.5288e+04   -295.37    -11.45      3.76  1.5893e+06 -4.8160e+04  1.4229e+05
2017 147  4 22 49.000  -9999.900  1.3259e+04   -294.56     -8.82      5.18  1.5893e+06 -4.8166e+04  1.4229e+05
2017 147  4 23 53.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5893e+06 -4.8171e+04  1.4230e+05
2017 147  4 24 57.000  -9999.900  1.3990e+04   -296.73     -8.94      6.62  1.5893e+06 -4.8177e+04  1.4230e+05
2017 147  4 26  1.000  -9999.900  1.3778e+04   -295.09     -9.18      4.63  1.5893e+06 -4.8183e+04  1.4230e+05
2017 147  4 27  5.000  -9999.900  1.4230e+04   -294.86     -6.47      4.86  1.5893e+06 -4.8188e+04  1.4230e+05
2017 147  4 28  9.000  -9999.900  1.3654e+04   -295.68     -8.80      5.25  1.5893e+06 -4.8194e+04  1.4230e+05
2017 147  4 29 13.000  -9999.900  1.3285e+04   -293.82    -10.13      6.42  1.5893e+06 -4.8200e+04  1.4230e+05
2017 147  4 30 17.000  -9999.900  1.6413e+04   -294.42    -13.52      4.65  1.5893e+06 -4.8205e+04  1.4231e+05
2017 147  4 31 21.000  -9999.900  1.3330e+04   -293.94    -14.64      5.17  1.5893e+06 -4.8211e+04  1.4231e+05
2017 147  4 32 25.000  -9999.900  1.5149e+04   -292.59    -13.84      5.37  1.5893e+06 -4.8217e+04  1.4231e+05
2017 147  4 33 29.000  -9999.900  1.3641e+04   -294.03    -12.49      6.04  1.5893e+06 -4.8222e+04  1.4231e+05
2017 147  4 34 33.000  -9999.900  1.5551e+04   -293.45    -11.52      5.15  1.5893e+06 -4.8228e+04  1.4231e+05
2017 147  4 35 37.000  -9999.900  1.4988e+04   -294.93    -13.68      6.31  1.5893e+06 -4.8234e+04  1.4231e+05
2017 147  4 36 41.000  -9999.900  1.3951e+04   -294.80    -13.17      6.03  1.5893e+06 -4.8240e+04  1.4232e+05
2017 147  4 37 45.000  -9999.900 -9.9999e+03   -294.23    -12.08      4.42  1.5893e+06 -4.8245e+04  1.4232e+05
2017 147  4 38 49.000  -9999.900  1.5799e+04   -293.84    -11.35      5.65  1.5893e+06 -4.8251e+04  1.4232e+05
2017 147  4 39 53.000  -9999.900  1.3273e+04   -291.63    -10.76      5.36  1.5893e+06 -4.8257e+04  1.4232e+05
2017 147  4 40 57.000  -9999.900  1.6497e+04   -294.14    -11.07      7.23  1.5893e+06 -4.8262e+04  1.4232e+05
2017 147  4 42  1.000  -9999.900  1.2321e+04   -294.46    -11.02      2.67  1.5893e+06 -4.8268e+04  1.4232e+05
2017 147  4 43  5.000  -9999.900  1.4618e+04   -296.06    -10.12      3.71  1.5893e+06 -4.8274e+04  1.4233e+05
2017 147  4 44  9.000  -9999.900 -9.9999e+03   -294.83     -9.49      3.56  1.5893e+06 -4.8279e+04  1.4233e+05
2017 147  4 45 13.000  -9999.900  1.7253e+04   -294.17    -10.87      4.43  1.5893e+06 -4.8285e+04  1.4233e+05
2017 147  4 46 17.000  -9999.900  1.4743e+04   -294.68    -14.70      6.04  1.5893e+06 -4.8291e+04  1.4233e+05
2017 147  4 47 21.000  -9999.900  1.4133e+04   -293.21    -10.59      5.86  1.5893e+06 -4.8296e+04  1.4233e+05
2017 147  4 48 25.000  -9999.900 -9.9999e+03   -294.51    -10.69      5.48  1.5893e+06 -4.8302e+04  1.4234e+05
2017 147  4 49 29.000  -9999.900  1.5373e+04   -295.10    -10.34      5.66  1.5893e+06 -4.8308e+04  1.4234e+05
2017 147  4 50 33.000  -9999.900  1.3209e+04   -295.19     -9.57      4.96  1.5893e+06 -4.8313e+04  1.4234e+05
2017 147  4 51 37.000  -9999.900  1.5673e+04   -294.33     -8.79      5.18  1.5893e+06 -4.8319e+04  1.4234e+05
2017 147  4 52 41.000  -9999.900  1.5349e+04   -297.13     -9.43      4.66  1.5893e+06 -4.8325e+04  1.4234e+05
2017 147  4 53 45.000  -9999.900  1.4713e+04   -296.42     -9.72      5.83  1.5893e+06 -4.8330e+04  1.4234e+05
2017 147  4 54 49.000  -9999.900  1.2775e+04   -298.10     -9.01      4.24  1.5893e+06 -4.8336e+04  1.4235e+05
2017 147  4 55 53.000  -9999.900  1.6221e+04   -295.68    -11.47      5.25  1.5893e+06 -4.8342e+04  1.4235e+05
2017 147  4 56 57.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5893e+06 -4.8347e+04  1.4235e+05
2017 147  4 58  1.000  -9999.900  1.3131e+04   -295.06    -13.61      5.11  1.5893e+06 -4.8353e+04  1.4235e+05
2017 147  4 59  5.000  -9999.900  1.5462e+04   -295.27    -11.16      4.44  1.5893e+06 -4.8359e+04  1.4235e+05
2017 147  5  0  9.000  -9999.900  1.8274e+04   -296.29    -11.24      5.95  1.5893e+06 -4.8364e+04  1.4235e+05
2017 147  5  1 13.000  -9999.900  1.8381e+04   -298.05    -12.67      6.69  1.5893e+06 -4.8370e+04  1.4236e+05
2017 147  5  2 17.000  -9999.900  1.4925e+04   -296.01     -7.13      4.24  1.5893e+06 -4.8376e+04  1.4236e+05
2017 147  5  3 21.000  -9999.900  1.5843e+04   -297.99     -6.99      5.45  1.5893e+06 -4.8381e+04  1.4236e+05
2017 147  5  4 25.000  -9999.900  1.3282e+04   -296.15     -9.91      5.00  1.5893e+06 -4.8387e+04  1.4236e+05
2017 147  5  5 29.000  -9999.900  1.3017e+04   -296.36     -9.33      4.19  1.5893e+06 -4.8393e+04  1.4236e+05
2017 147  5  6 33.000  -9999.900  1.2061e+04   -294.98     -7.31      3.73  1.5893e+06 -4.8399e+04  1.4236e+05
2017 147  5  7 37.000  -9999.900  1.4881e+04   -294.26    -12.69      3.81  1.5893e+06 -4.8404e+04  1.4237e+05
2017 147  5  8 41.000  -9999.900  1.4921e+04   -293.72    -12.92      4.81  1.5893e+06 -4.8410e+04  1.4237e+05
2017 147  5  9 45.000  -9999.900  1.3958e+04   -297.54    -10.85      6.99  1.5893e+06 -4.8416e+04  1.4237e+05
2017 147  5 10 49.000  -9999.900  1.2839e+04   -294.97    -11.80      5.68  1.5893e+06 -4.8421e+04  1.4237e+05
2017 147  5 11 53.000  -9999.900  1.5023e+04   -295.88    -10.75      4.65  1.5893e+06 -4.8427e+04  1.4237e+05
2017 147  5 12 57.000  -9999.900  1.3285e+04   -294.43    -10.95      4.62  1.5893e+06 -4.8433e+04  1.4238e+05
2017 147  5 14  1.000  -9999.900  1.6917e+04   -295.52    -10.22      5.42  1.5893e+06 -4.8438e+04  1.4238e+05
2017 147  5 15  5.000  -9999.900 -9.9999e+03   -294.40    -13.67      5.98  1.5892e+06 -4.8444e+04  1.4238e+05
2017 147  5 16  9.000  -9999.900  1.6523e+04   -294.79    -10.24      5.17  1.5892e+06 -4.8450e+04  1.4238e+05
2017 147  5 17 13.000  -9999.900  1.4631e+04   -292.60    -11.96      7.63  1.5892e+06 -4.8455e+04  1.4238e+05
2017 147  5 18 17.000  -9999.900  1.3406e+04   -294.09    -14.04      6.66  1.5892e+06 -4.8461e+04  1.4238e+05
2017 147  5 19 21.000  -9999.900  1.6454e+04   -294.53    -15.72      7.02  1.5892e+06 -4.8467e+04  1.4239e+05
2017 147  5 20 25.000  -9999.900 -9.9999e+03   -294.98    -14.10      5.98  1.5892e+06 -4.8472e+04  1.4239e+05
2017 147  5 21 29.000  -9999.900  1.6127e+04   -293.37    -14.34      5.05  1.5892e+06 -4.8478e+04  1.4239e+05
2017 147  5 22 33.000  -9999.900  1.4380e+04   -296.02    -11.38      6.02  1.5892e+06 -4.8484e+04  1.4239e+05
2017 147  5 23 37.000  -9999.900  1.5332e+04   -295.51    -16.40      6.52  1.5892e+06 -4.8489e+04  1.4239e+05
2017 147  5 24 41.000  -9999.900  1.4409e+04   -292.73    -12.46      7.05  1.5892e+06 -4.8495e+04  1.4239e+05
2017 147  5 25 45.000  -9999.900  1.6336e+04   -293.91    -11.77      4.18  1.5892e+06 -4.8501e+04  1.4240e+05
2017 147  5 26 49.000  -9999.900  1.5269e+04   -294.02    -13.09      4.83  1.5892e+06 -4.8506e+04  1.4240e+05
2017 147  5 27 53.000  -9999.900  1.4577e+04   -294.53    -12.04      4.21  1.5892e+06 -4.8512e+04  1.4240e+05
2017 147  5 28 57.000  -9999.900  1.3842e+04   -294.72     -9.45      5.11  1.5892e+06 -4.8518e+04  1.4240e+05
2017 147  5 30  1.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5892e+06 -4.8523e+04  1.4240e+05
2017 147  5 31  5.000  -9999.900  1.5246e+04   -293.11    -12.35      6.30  1.5892e+06 -4.8529e+04  1.4240e+05
2017 147  5 32  9.000  -9999.900  1.4157e+04   -293.61    -13.49      4.57  1.5892e+06 -4.8535e+04  1.4241e+05
2017 147  5 33 13.000  -9999.900  1.5027e+04   -291.69    -14.92      4.88  1.5892e+06 -4.8540e+04  1.4241e+05
2017 147  5 34 17.000  -9999.900  1.4593e+04   -292.73    -12.37      5.36  1.5892e+06 -4.8546e+04  1.4241e+05
2017 147  5 35 21.000  -9999.900  1.6743e+04   -292.86    -14.26      4.28  1.5892e+06 -4.8552e+04  1.4241e+05
2017 147  5 36 25.000  -9999.900  1.2822e+04   -292.72    -13.61      3.74  1.5892e+06 -4.8558e+04  1.4241e+05
2017 147  5 37 29.000  -9999.900  1.6749e+04   -294.54    -11.42      3.20  1.5892e+06 -4.8563e+04  1.4242e+05
2017 147  5 38 33.000  -9999.900  1.2414e+04   -293.83    -10.42      4.24  1.5892e+06 -4.8569e+04  1.4242e+05
2017 147  5 39 37.000  -9999.900  1.2827e+04   -293.71    -11.17      4.35  1.5892e+06 -4.8575e+04  1.4242e+05
2017 147  5 40 41.000  -9999.900 -9.9999e+03   -292.03    -11.96      4.37  1.5892e+06 -4.8580e+04  1.4242e+05
2017 147  5 41 45.000  -9999.900  1.2702e+04   -294.77    -11.34      3.75  1.5892e+06 -4.8586e+04  1.4242e+05
2017 147  5 42 49.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5892e+06 -4.8592e+04  1.4242e+05
2017 147  5 43 53.000  -9999.900  1.3808e+04   -294.62     -7.15      4.74  1.5892e+06 -4.8597e+04  1.4243e+05
2017 147  5 44 57.000  -9999.900  1.3872e+04   -295.99     -4.82      4.37  1.5892e+06 -4.8603e+04  1.4243e+05
2017 147  5 46  1.000  -9999.900  1.4953e+04   -294.90     -3.71      4.70  1.5892e+06 -4.8609e+04  1.4243e+05
2017 147  5 47  5.000  -9999.900  1.3509e+04   -293.14     -4.51      4.76  1.5892e+06 -4.8614e+04  1.4243e+05
2017 147  5 48  9.000  -9999.900  1.5005e+04   -295.76     -7.79      3.31  1.5892e+06 -4.8620e+04  1.4243e+05
2017 147  5 49 13.000  -9999.900  1.2567e+04   -294.43     -3.77      4.12  1.5892e+06 -4.8626e+04  1.4243e+05
2017 147  5 50 17.000  -9999.900  1.8742e+04   -294.62     -6.60      5.51  1.5892e+06 -4.8631e+04  1.4244e+05
2017 147  5 51 21.000  -9999.900  1.3420e+04   -294.18     -8.94      5.97  1.5892e+06 -4.8637e+04  1.4244e+05
2017 147  5 52 25.000  -9999.900  1.8317e+04   -296.88     -4.69      5.60  1.5892e+06 -4.8643e+04  1.4244e+05
2017 147  5 53 29.000  -9999.900  1.9657e+04   -296.57     -3.55      6.13  1.5892e+06 -4.8648e+04  1.4244e+05
2017 147  5 54 33.000  -9999.900  1.3241e+04   -295.56     -5.12      5.96  1.5892e+06 -4.8654e+04  1.4244e+05
2017 147  5 55 37.000  -9999.900  1.6162e+04   -295.45     -5.94      3.42  1.5892e+06 -4.8660e+04  1.4244e+05
2017 147  5 56 41.000  -9999.900  1.9266e+04   -297.13     -1.23      5.13  1.5892e+06 -4.8665e+04  1.4245e+05
2017 147  5 57 45.000  -9999.900  1.8777e+04   -295.63     -1.43      5.69  1.5892e+06 -4.8671e+04  1.4245e+05
2017 147  5 58 49.000  -9999.900  1.4955e+04   -295.11     -5.04      5.11  1.5892e+06 -4.8677e+04  1.4245e+05
2017 147  5 59 53.000  -9999.900  1.5249e+04   -294.30     -7.32      4.70  1.5892e+06 -4.8682e+04  1.4245e+05
2017 147  6  0 57.000  -9999.900  1.9631e+04   -296.90     -5.25      5.29  1.5892e+06 -4.8688e+04  1.4245e+05
2017 147  6  2  1.000  -9999.900  1.3097e+04   -295.34     -5.66      5.01  1.5892e+06 -4.8694e+04  1.4246e+05
2017 147  6  3  5.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5892e+06 -4.8699e+04  1.4246e+05
2017 147  6  4  9.000  -9999.900  1.2012e+04   -293.39     -7.53      4.88  1.5892e+06 -4.8705e+04  1.4246e+05
2017 147  6  5 13.000  -9999.900  1.6183e+04   -293.97     -4.18      4.90  1.5892e+06 -4.8711e+04  1.4246e+05
2017 147  6  6 17.000  -9999.900  1.4684e+04   -292.87     -5.14      4.15  1.5892e+06 -4.8717e+04  1.4246e+05
2017 147  6  7 21.000  -9999.900  1.6800e+04   -294.64     -5.12      5.06  1.5892e+06 -4.8722e+04  1.4246e+05
2017 147  6  8 25.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5892e+06 -4.8728e+04  1.4247e+05
2017 147  6  9 29.000  -9999.900  1.6584e+04   -297.19     -9.88      4.71  1.5892e+06 -4.8734e+04  1.4247e+05
2017 147  6 10 33.000  -9999.900  1.5722e+04   -294.68     -9.24      4.90  1.5892e+06 -4.8739e+04  1.4247e+05
2017 147  6 11 37.000  -9999.900  1.6296e+04   -296.50     -9.20      4.85  1.5892e+06 -4.8745e+04  1.4247e+05
2017 147  6 12 41.000  -9999.900  1.5428e+04   -295.23     -8.86      6.78  1.5892e+06 -4.8751e+04  1.4247e+05
2017 147  6 13 45.000  -9999.900  1.4360e+04   -295.50     -8.60      6.01  1.5892e+06 -4.8756e+04  1.4247e+05
2017 147  6 14 49.000  -9999.900  1.7415e+04   -295.48     -8.96      5.49  1.5892e+06 -4.8762e+04  1.4248e+05
2017 147  6 15 53.000  -9999.900  1.8536e+04   -293.60    -11.06      4.83  1.5892e+06 -4.8768e+04  1.4248e+05
2017 147  6 16 57.000  -9999.900  1.5629e+04   -294.51     -9.79      3.79  1.5892e+06 -4.8773e+04  1.4248e+05
2017 147  6 18  1.000  -9999.900  1.5207e+04   -295.08     -9.31      5.08  1.5892e+06 -4.8779e+04  1.4248e+05
2017 147  6 19  5.000  -9999.900  1.3912e+04   -295.06     -7.85      3.42  1.5892e+06 -4.8785e+04  1.4248e+05
2017 147  6 20  9.000  -9999.900  1.6975e+04   -295.66     -7.67      5.61  1.5892e+06 -4.8790e+04  1.4248e+05
2017 147  6 21 13.000  -9999.900  1.2596e+04   -294.27    -12.72      6.27  1.5892e+06 -4.8796e+04  1.4249e+05
2017 147  6 22 17.000  -9999.900  1.9002e+04   -294.21     -9.39      4.79  1.5892e+06 -4.8802e+04  1.4249e+05
2017 147  6 23 21.000  -9999.900  1.2357e+04   -294.03     -7.61      5.74  1.5892e+06 -4.8807e+04  1.4249e+05
2017 147  6 24 25.000  -9999.900  1.7753e+04   -294.30     -8.10      5.50  1.5892e+06 -4.8813e+04  1.4249e+05
2017 147  6 25 29.000  -9999.900  1.6119e+04   -294.77     -7.64      7.04  1.5892e+06 -4.8819e+04  1.4249e+05
2017 147  6 26 33.000  -9999.900  1.5961e+04   -295.39     -7.21      5.37  1.5892e+06 -4.8824e+04  1.4250e+05
2017 147  6 27 37.000  -9999.900  1.5705e+04   -294.61     -6.65      4.59  1.5892e+06 -4.8830e+04  1.4250e+05
2017 147  6 28 41.000  -9999.900  1.4767e+04   -295.62     -8.32      6.19  1.5892e+06 -4.8836e+04  1.4250e+05
2017 147  6 29 45.000  -9999.900  1.5764e+04   -292.85     -8.49      4.87  1.5892e+06 -4.8841e+04  1.4250e+05
2017 147  6 30 49.000  -9999.900  1.4472e+04   -291.92     -7.87      4.30  1.5892e+06 -4.8847e+04  1.4250e+05
2017 147  6 31 53.000  -9999.900  1.3003e+04   -291.66     -7.95      3.52  1.5892e+06 -4.8853e+04  1.4250e+05
2017 147  6 32 57.000  -9999.900  1.7696e+04   -293.49     -5.30      5.86  1.5892e+06 -4.8858e+04  1.4251e+05
2017 147  6 34  1.000  -9999.900  1.2673e+04   -293.51    -10.43      5.56  1.5892e+06 -4.8864e+04  1.4251e+05
2017 147  6 35  5.000  -9999.900  1.6158e+04   -293.53     -8.57      5.91  1.5892e+06 -4.8870e+04  1.4251e+05
2017 147  6 36  9.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5892e+06 -4.8876e+04  1.4251e+05
2017 147  6 37 13.000  -9999.900  1.7665e+04   -295.05     -9.62      5.71  1.5892e+06 -4.8881e+04  1.4251e+05
2017 147  6 38 17.000  -9999.900  1.3010e+04   -293.90    -10.08      5.89  1.5892e+06 -4.8887e+04  1.4251e+05
2017 147  6 39 21.000  -9999.900  1.3816e+04   -292.82     -6.52      3.47  1.5892e+06 -4.8893e+04  1.4252e+05
2017 147  6 40 25.000  -9999.900  1.3198e+04   -292.92     -8.33      3.42  1.5892e+06 -4.8898e+04  1.4252e+05
2017 147  6 41 29.000  -9999.900  1.6568e+04   -291.93     -9.07      3.38  1.5892e+06 -4.8904e+04  1.4252e+05
2017 147  6 42 33.000  -9999.900  1.3662e+04   -292.81     -6.11      3.71  1.5892e+06 -4.8910e+04  1.4252e+05
2017 147  6 43 37.000  -9999.900  1.8728e+04   -294.61     -6.35      3.61  1.5892e+06 -4.8915e+04  1.4252e+05
2017 147  6 44 41.000  -9999.900  1.7110e+04   -293.57     -5.76      4.63  1.5892e+06 -4.8921e+04  1.4252e+05
2017 147  6 45 45.000  -9999.900  1.4986e+04   -292.19     -8.23      4.68  1.5892e+06 -4.8927e+04  1.4253e+05
2017 147  6 46 49.000  -9999.900  1.6538e+04   -293.02     -5.55      6.14  1.5892e+06 -4.8932e+04  1.4253e+05
2017 147  6 47 53.000  -9999.900  1.7607e+04   -293.15     -7.77      3.76  1.5892e+06 -4.8938e+04  1.4253e+05
2017 147  6 48 57.000  -9999.900  1.6657e+04   -293.70     -8.54      6.11  1.5892e+06 -4.8944e+04  1.4253e+05
2017 147  6 50  1.000  -9999.900  1.5639e+04   -290.08     -5.87      4.64  1.5892e+06 -4.8949e+04  1.4253e+05
2017 147  6 51  5.000  -9999.900  1.5116e+04   -292.14     -6.08      5.15  1.5892e+06 -4.8955e+04  1.4254e+05
2017 147  6 52  9.000  -9999.900  1.4807e+04   -291.36     -8.55      3.88  1.5892e+06 -4.8961e+04  1.4254e+05
2017 147  6 53 13.000  -9999.900  1.5051e+04   -290.53     -6.07      4.57  1.5892e+06 -4.8966e+04  1.4254e+05
2017 147  6 54 17.000  -9999.900  2.0109e+04   -292.14     -6.01      4.83  1.5892e+06 -4.8972e+04  1.4254e+05
2017 147  6 55 21.000  -9999.900  1.7429e+04   -293.86     -3.38      3.50  1.5892e+06 -4.8978e+04  1.4254e+05
2017 147  6 56 25.000  -9999.900  1.7690e+04   -294.61     -4.81      5.12  1.5892e+06 -4.8983e+04  1.4254e+05
2017 147  6 57 29.000  -9999.900  1.4677e+04   -292.94     -6.66      5.96  1.5892e+06 -4.8989e+04  1.4255e+05
2017 147  6 58 33.000  -9999.900  1.5358e+04   -292.49     -8.65      6.20  1.5892e+06 -4.8995e+04  1.4255e+05
2017 147  6 59 37.000  -9999.900  1.4159e+04   -294.27     -8.85      5.39  1.5892e+06 -4.9000e+04  1.4255e+05
2017 147  7  0 41.000  -9999.900  1.6678e+04   -293.59     -7.47      5.61  1.5892e+06 -4.9006e+04  1.4255e+05
2017 147  7  1 45.000  -9999.900  1.5813e+04   -294.30     -8.53      6.62  1.5892e+06 -4.9012e+04  1.4255e+05
2017 147  7  2 49.000  -9999.900 -9.9999e+03   -295.00     -6.66      4.49  1.5892e+06 -4.9017e+04  1.4255e+05
2017 147  7  3 53.000  -9999.900  1.5145e+04   -294.24     -6.13      6.46  1.5892e+06 -4.9023e+04  1.4256e+05
2017 147  7  4 57.000  -9999.900  1.7210e+04   -292.48     -9.36      3.89  1.5892e+06 -4.9029e+04  1.4256e+05
2017 147  7  6  1.000  -9999.900 -9.9999e+03   -291.95    -13.45      5.44  1.5892e+06 -4.9035e+04  1.4256e+05
2017 147  7  7  5.000  -9999.900  1.5707e+04   -292.13     -9.38      5.59  1.5892e+06 -4.9040e+04  1.4256e+05
2017 147  7  8  9.000  -9999.900  1.4241e+04   -291.90    -11.05      3.75  1.5892e+06 -4.9046e+04  1.4256e+05
2017 147  7  9 13.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5892e+06 -4.9052e+04  1.4256e+05
2017 147  7 10 17.000  -9999.900  1.5317e+04   -292.09     -9.81      6.11  1.5892e+06 -4.9057e+04  1.4257e+05
2017 147  7 11 21.000  -9999.900  1.2721e+04   -291.45    -12.83      5.48  1.5892e+06 -4.9063e+04  1.4257e+05
