MIDL 32Re, 2012-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2012  4 23  7  3     1.28     8.11     7.44    -376.9      4.82    -10.49    19.363     141425    0    0    0    0    0
2012  4 23  7  4     2.75     9.68     5.16    -373.4      7.86    -18.57    19.423     140800    0    0    0    0    0
2012  4 23  7  5     4.09    11.09     3.17    -369.7     10.70    -29.77    19.469     140479    0    0    0    0    0
2012  4 23  7  6     4.70    11.75     2.28    -368.0     14.20    -34.67    19.492     140334    0    0    0    0    0
2012  4 23  7  7     4.07    11.77     3.58    -369.1     18.72    -32.40    19.440     141823    0    0    0    0    0
2012  4 23  7  8     3.63    11.86     4.20    -369.2     20.32    -30.40    19.293     142447    0    0    0    0    0
2012  4 23  7  9     2.13    11.12     6.56    -371.9     12.72    -19.35    18.785     144579    0    0    0    0    0
2012  4 23  7 10     1.57     9.29     9.90    -378.6      3.11    -12.31    18.080     157186    0    0    0    0    0
2012  4 23  7 11     0.81     7.22    12.59    -377.2      3.47     -5.60    16.503     157186    0    0    0    0    0
2012  4 23  7 12     0.58     3.92    13.46    -377.9      5.67      0.48    15.757     157186    0    0    0    0    0
2012  4 23  7 13     1.13     3.64    13.01    -378.4     10.20     -0.08    16.566     145852    0    0    0    0    0
2012  4 23  7 14     0.55     2.83    12.63    -378.8     16.55      1.41    17.433     143746    0    0    0    0    0
2012  4 23  7 15    -0.42     3.08    12.03    -379.6     20.65      0.41    18.055     127253    0    0    0    0    0
2012  4 23  7 16    -1.89     5.17    10.91    -380.6     16.79     -3.03    18.063     127253    0    0    0    0    0
2012  4 23  7 17    -4.07     9.18     8.48    -385.2     11.43    -12.85    19.335     126790    0    0    0    0    0
2012  4 23  7 18    -3.34     9.63     8.21    -385.7      8.03    -15.37    19.481     127250    0    0    0    0    0
