Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 1998  7  7  4 20 37  86       0.57      -5.27       0.93    -493.94     -22.47      -1.66       3.26      7857.90
 1998  7  7  4 21 40  80       0.61      -5.22       1.01    -493.25     -22.50      -2.01       3.15      7551.75
 1998  7  7  4 22 42 808       0.56      -5.24       1.09    -492.62     -22.29      -2.16       3.11      7062.36
 1998  7  7  4 23 46 844       0.72      -5.22       1.08    -491.69     -22.52      -1.04       2.95      7812.39
 1998  7  7  4 24 51 403       0.80      -5.24       0.94    -490.65     -22.60      -2.83       3.22      7032.39
 1998  7  7  4 26  4 465       0.64      -5.22       1.07    -487.69     -22.27      -3.16       3.08      7914.65
 1998  7  7  4 26 52 926       0.56      -5.20       1.14    -490.30     -22.51      -3.01       3.14      6354.90
 1998  7  7  4 27 53 839       0.24      -5.21       1.27    -490.10     -22.51      -1.26       2.98      8052.28
 1998  7  7  4 28 58 212       0.57      -5.22       1.19    -489.10     -22.59      -1.58       2.95      7561.85
 1998  7  7  4 30  4 780       0.61      -5.22       1.09    -487.62     -22.51      -1.13       3.02      7837.36
 1998  7  7  4 31  7 959       0.79      -5.21       1.01    -486.90     -22.39      -2.16       2.97      7721.69
 1998  7  7  4 32 10 808       0.72      -5.22       1.18    -486.26     -22.68      -2.34       3.05      7507.28
 1998  7  7  4 33  4 630       0.54      -5.16       1.45    -487.65     -22.91       0.06       3.08      7557.30
 1998  7  7  4 33 55 828       0.45      -5.16       1.50    -489.64     -22.73       3.34       2.91      7945.95
 1998  7  7  4 34 53 541       0.46      -5.16       1.32    -490.16     -22.60       4.81       2.88      7967.88
 1998  7  7  4 35 51 215       0.69      -4.97       1.64    -490.69     -22.87       3.92       3.16      8058.88
 1998  7  7  4 36 53 888       0.73      -4.92       1.75    -490.08     -23.31       2.87       3.44     10189.23
 1998  7  7  4 37 53 519       0.58      -5.23       0.89    -490.17     -23.40       1.02       3.42      9274.19
 1998  7  7  4 39  3 676       0.65      -5.18       0.83    -487.87     -23.20      -1.09       3.30      8468.26
 1998  7  7  4 39 54 525       0.61      -5.22       0.86    -489.94     -23.12      -5.04       3.48      7967.10
 1998  7  7  4 41  6 447       0.75      -5.19       0.97    -487.24     -23.17      -2.77       3.19      7681.33
 1998  7  7  4 42 10  81       1.14      -5.03       1.64    -486.43     -23.36       0.98       3.13      7842.20
 1998  7  7  4 43 17 189       1.44      -4.83       1.76    -484.84     -23.39       2.17       3.07      7110.62
 1998  7  7  4 44 47 784       1.31      -4.86       1.68    -478.12     -23.35       3.82       2.90     10245.81
 1998  7  7  4 45 41 637       1.38      -4.86       1.55    -479.46     -23.68       3.95       3.47      8204.23
 1998  7  7  4 46 20 999       1.15      -5.11       1.09    -483.99     -23.71      -1.62       3.29      7740.06
 1998  7  7  4 47 17 355       1.09      -4.98       1.37    -484.80     -23.82      -1.27       3.51      8429.00
 1998  7  7  4 48 17 930       1.13      -5.02       1.14    -484.68     -23.79       0.02       3.46      9056.40
 1998  7  7  4 49 20 927       1.17      -5.09       0.96    -484.01     -23.52      -1.73       3.35      8194.63
 1998  7  7  4 50 27 507       1.44      -4.95       0.98    -482.55     -23.54      -2.94       3.36      8603.92
 1998  7  7  4 51 33  15       1.56      -4.94       0.89    -481.34     -23.82      -3.74       3.45      9712.19
 1998  7  7  4 52 37  78       1.46      -4.98       0.86    -480.45     -23.73      -6.20       3.74      8060.29
